年月日,星期,未調整收盤價(元),日報酬率 %,近一週報酬率 %,近一月報酬率 %,近一季報酬率 %,近一年報酬率 %,本週以來報酬率 %,本月以來報酬率 %,本季以來報酬率 %,本年以來報酬率 %,超額報酬(日)-大盤,超額報酬(週)-大盤,超額報酬(月)-大盤,超額報酬(季)-大盤,超額報酬(年)-大盤,超額報酬(日)-MSCI,超額報酬(週)-MSCI,超額報酬(月)-MSCI,超額報酬(季)-MSCI
2023/6/28,3,38.15,0.527,0.7926,1.5806,0.7812,15.7625,0.7926,2.3878,1.5654,-0.3727,0.1129,1.731,-2.1376,-3.8226,-1.6556,0.2205,2.3154,-0.6229,-6.4224
2023/6/27,2,37.95,0.1319,0.1319,1.0481,0.6414,14.9902,0.2642,1.8511,1.033,-0.895,0.603,1.8144,-2.2424,-2.0797,0.1585,0.9977,1.9972,-0.8431,-5.3413
2023/6/26,1,37.9,0.1321,-0.3942,0.915,-0.392,18.2363,0.1321,1.7169,0.8999,-1.0256,1.0121,1.0434,-2.8644,-3.7491,0.1836,1.0984,1.274,-1.8661,-6.3937
2023/6/21,3,37.85,-0.1319,0.0001,1.7176,0.3763,11.4837,-0.3947,1.5827,0.7668,-1.1561,0.2082,0.2956,-4.5975,-6.6081,-5.0742,-0.0896,0.8353,-5.0817,-9.9286
2023/6/20,2,37.9,-0.3942,-0.263,1.8519,1.031,12.5743,-0.2631,1.7169,0.8999,-1.0256,-0.171,-0.0042,-4.826,-6.5924,-7.3434,0.2725,0.5525,-4.9925,-10.0077
2023/6/19,1,38.05,0.1316,0.5285,2.255,1.1681,8.5847,0.1316,2.1194,1.2992,-0.6339,0.0512,-0.7648,-4.6615,-7.3283,-7.5387,0.2815,-1.3625,-5.3066,-9.939
2023/6/16,5,38,0.1318,0.1318,2.2562,1.9596,5.4455,0.1318,1.9852,1.1661,-0.7645,0.2879,-0.5383,-5.8908,-8.2704,-9.2056,0.5498,-2.6955,-9.2428,-11.2559
2023/6/15,4,37.95,0.2642,-0.2628,2.1216,-0.1328,4.358,0,1.851,1.0329,-0.8951,-0.0805,-2.2741,-7.2942,-9.4423,-8.4952,-0.1782,-4.5572,-11.3823,-12.7777
2023/6/14,3,37.85,-0.3947,-0.6544,1.0474,0.8976,3.6827,-0.2635,1.5826,0.7667,-1.1562,-0.0912,-1.217,-6.9279,-8.8176,-8.4328,-0.3722,-3.2199,-11.8533,-11.476
2023/6/13,2,38,0.3963,0.1284,1.4478,0.9042,1.8733,0.1318,1.9851,1.166,-0.7646,-0.9332,-2.0513,-6.8562,-8.1965,-10.2965,-1.6476,-3.5719,-11.4783,-9.9166
2023/6/12,1,37.85,-0.2635,0.3859,1.0474,-0.396,0.8386,-0.2635,1.5826,0.7666,-1.1563,0.2718,-0.0865,-5.8357,-7.3673,-6.909,-1.0312,-1.7071,-9.6169,-9.4047
2023/6/9,5,37.95,-0.2628,1.3142,1.582,-1.0212,1.4846,1.3142,1.8509,1.0329,-0.8951,-1.4369,-0.5926,-4.2445,-5.9738,-7.0597,-1.2656,0.2153,-6.2512,-7.5052
2023/6/8,4,38.05,-0.1295,1.8495,1.3143,-1.1372,1.1192,1.5811,2.1193,1.2991,-0.634,0.9509,0.456,-1.821,-4.8719,-7.0527,1.0932,0.3497,-6.0605,-6.2844
2023/6/7,3,38.6,0.3901,2.2517,2.2519,-1.8784,1.6295,1.7129,2.2517,1.4304,-0.5051,-0.9095,-0.6052,-2.0148,-7.0888,-8.0532,-0.6935,0.2003,-7.0331,-7.8396
2023/6/6,2,38.45,0.6545,1.0514,1.8546,-4.1832,1.488,1.3176,1.8544,1.0363,-0.8918,1.018,-0.8919,-1.0745,-8.2163,-6.7022,0.1922,0.752,-6.2589,-9.6427
2023/6/5,1,38.2,0.6588,0.5264,1.1923,-4.8063,-1.03,0.6588,1.1921,0.3793,-1.5362,-0.2259,-1.3767,-2.1123,-10.6092,-9.5292,0.8723,0.7259,-6.4237,-10.9042
2023/6/2,5,37.95,0.2642,-0.2628,0.6633,-5.5455,-1.6777,-0.2628,0.5298,-0.2777,-2.1806,-0.4003,-2.8154,-2.0536,-10.7139,-9.2255,-1.1392,-0.9596,-7.1284,-11.7579
2023/6/1,4,37.85,0.2649,-0.7863,0.265,-6.4837,0.0294,-0.5256,0.2649,-0.5404,-2.4384,-0.0824,-2.878,-3.2655,-11.185,-6.4305,0.9508,-2.2666,-6.2873,-10.984
2023/5/31,3,37.75,-0.7884,-1.3071,0.0001,-4.9928,0.0158,-0.7884,0.0001,-0.8032,-2.6962,-1.1882,-2.8923,-3.172,-9.8993,-6.6467,-0.1366,-4.8433,-7.2881,-11.465
2023/5/30,2,38.05,0.1316,-0.3926,0.7948,-4.2378,0.558,0,0.7948,-0.0149,-1.9229,0.5344,-1.2696,-1.9665,-8.7266,-6.3982,0.169,-4.1376,-7.1973,-11.4086
2023/5/29,1,38,-0.1314,-0.9125,0.6623,-4.3637,0.9317,-0.1314,0.6623,-0.1463,-2.0518,-1.6592,-3.1323,-2.5146,-9.275,-8.753,-0.8141,-4.673,-7.3702,-11.5745
2023/5/26,5,38.05,-0.2621,0.9285,2.1478,-4.2379,1.5762,0.9285,0.7948,-0.015,-1.923,-0.4741,-0.6134,-1.6686,-7.5705,-8.4641,-2.4545,-1.9769,-6.7123,-10.7217
2023/5/25,4,38.15,-0.2614,1.3281,0.3948,-3.9862,1.9722,1.1937,1.0597,0.2478,-1.6652,-0.1109,0.2712,-3.2728,-7.1002,-7.0683,-1.5875,0.214,-5.7508,-8.1856
2023/5/24,3,38.25,0.1309,1.5936,-0.3906,-3.7346,2.11,1.4589,1.3245,0.5105,-1.4075,0.431,0.0654,-1.6577,-7.004,-8.2857,0.5823,0.4979,-3.4453,-6.5703
2023/5/23,2,38.2,-0.3911,1.4608,-0.1307,-1.0328,1.9765,1.3263,1.1921,0.3791,-1.5364,-1.314,-1.5786,-2.5073,-4.1472,-6.2451,-0.3685,-1.869,-3.5124,-3.294
2023/5/22,1,38.35,1.7241,1.8592,0.2614,-0.1334,1.6052,1.7241,1.5894,0.7733,-1.1498,0.8697,-1.2746,-1.179,-4.0946,-5.2904,1.8711,-2.9126,-3.1436,-3.8713
2023/5/19,5,37.7,0.1328,-0.6587,-2.7096,-1.826,-0.3672,-0.6587,-0.1324,-0.9347,-2.8252,0.3994,-1.9203,0.8132,-5.2322,-6.6529,-0.2807,-5.4889,-5.7191,-4.753
2023/5/18,4,37.65,0,0.4,-3.2133,-1.9562,-1.609,-0.7905,-0.2649,-1.0661,-2.9541,-0.3152,-1.7246,-0.0332,-5.6388,-7.8393,-1.3077,-3.5619,-4.9943,-4.4594
2023/5/17,3,37.65,0,-0.6596,-3.4615,-1.9562,0.5083,-0.7905,-0.2649,-1.0661,-2.9541,-1.1839,-0.3122,0.5009,-5.313,-6.3338,-1.7485,-2.6588,-3.2173,-3.1362
2023/5/16,2,37.65,0,-0.5284,-3.8313,-0.9375,0.2545,-0.7905,-0.2649,-1.0661,-2.9541,-1.0153,0.9616,0.5045,-3.3276,-7.079,-1.3726,0.0251,-1.9936,0.3628
2023/5/15,1,37.65,-0.7905,-1.0512,-3.8313,-0.6796,0.1281,-0.7905,-0.2649,-1.0661,-2.9541,0.1859,2.7929,1.466,-3.6245,-6.4194,-0.6991,0.2862,-0.6645,1.3022
2023/5/12,5,37.95,1.2,0.5298,-2.0644,-1.0477,1.3092,0.5298,0.5298,-0.2778,-2.1808,0.6166,3.4212,2.4227,-4.2763,-8.7151,1.6181,1.2491,1.187,2.4474
2023/5/11,4,37.5,-1.0554,0.2674,-2.7236,-2.2211,-1.2669,-0.6622,-0.6623,-1.4603,-3.3407,1.0576,3.4357,1.9213,-4.8509,-8.436,-0.4505,0.3919,0.3185,0.8688
2023/5/10,3,37.9,0.1321,0.2645,-1.686,-1.1781,-1.3225,0.3974,0.3973,-0.4092,-2.3097,0.1083,0.8182,0.255,-6.0234,-10.5715,0.93,-0.5174,0.7118,1.322
2023/5/9,2,37.85,-0.5256,0.3979,-1.6882,-1.4353,-2.8914,0.2649,0.2649,-0.5406,-2.4386,0.8731,1.4855,-0.3083,-5.261,-12.8864,-1.0991,-0.6621,-0.143,0.0246
2023/5/8,1,38.05,0.7947,0.7947,-1.1687,-1.0417,-9.43,0.7947,0.7947,-0.0151,-1.9231,0.79,-0.9873,-1.1878,-6.1583,-18.0396,0.2602,0.0724,0.9379,1.073
2023/5/5,5,37.75,0.9358,0,-0.8034,-0.9317,-11.5419,0,0,-0.8034,-2.6963,0.6392,-1.7772,-0.9919,-7.372,-18.8445,0.7573,-0.1868,2.3925,1.7751
2023/5/4,4,37.4,-1.0582,-0.1335,-1.7231,-1.8502,-12.1668,-0.9272,-0.9272,-1.7231,-3.5985,-1.5883,-3.2751,-1.6153,-7.9757,-21.0049,-1.3554,-1.3503,1.6453,1.03
2023/5/3,3,37.8,0.2653,1.4765,-0.672,-0.8005,-12.5902,0.1324,0.1324,-0.672,-2.5674,0.7785,-1.6419,-0.0375,-6.3664,-20.8544,0.7895,0.3148,2.9827,2.3675
2023/5/2,2,37.7,-0.1325,-0.7895,-0.9348,-1.573,-12.8215,-0.1325,-0.1325,-0.9348,-2.8252,-1.5943,-4.5108,-0.8128,-7.8586,-21.8397,-0.3699,-2.1225,2.2122,0.9844
2023/4/28,5,37.75,0.8011,-1.3072,-1.5693,-1.4424,-12.3213,-1.3072,-0.8034,-0.8034,-2.6963,-0.8401,-1.8065,-0.8111,-12.4931,-20.5298,-0.4073,-0.6231,0.6746,-3.3557
2023/4/27,4,37.45,0.5369,-3.23,-1.9731,-2.2257,-14.4316,-2.0915,-1.5917,-1.5917,-3.4696,0.0294,0.0662,1.7478,-11.4832,-21.6578,0.2943,-0.9564,2.2453,-2.9222
2023/4/26,3,37.25,-1.9737,-3.871,-3.3705,-2.7478,-18.3391,-2.6144,-2.1172,-2.1172,-3.9851,-2.0421,1.7656,0.6975,-11.4537,-23.6044,-1.6179,-1.2457,1.89,-3.2006
2023/4/25,2,38,-1.0417,-2.3136,-1.4249,-0.7897,-17.7212,-0.6536,-0.1464,-0.1464,-2.0519,1.4209,3.3049,2.7087,-9.4213,-22.1634,0.5828,0.7301,3.4973,-1.6012
2023/4/24,1,38.4,0.3922,-1.5384,-0.3873,0.2547,-18.9358,0.3922,0.9047,0.9047,-1.0208,-0.4,2.1764,1.326,-11.1196,-22.095,0.5277,0.602,2.9649,-2.2216
2023/4/21,5,38.25,-1.1628,-2.2988,0.121,-0.137,-19.4942,-2.2988,0.5105,0.5105,-1.4075,1.0347,1.4177,0.0728,-10.6359,-20.1851,-0.7514,-0.4118,0.3864,-2.7523
2023/4/20,4,38.7,-0.129,-0.7692,1.8252,1.0379,-17.5598,-1.1493,1.693,1.693,-0.2476,1.7959,0.4597,-0.7321,-11.9438,-21.1944,-0.0109,-0.1123,1.0549,-2.0013
2023/4/19,3,38.75,-0.3856,0.0001,1.6925,1.1684,-18.7662,-1.0217,1.8243,1.8243,-0.1188,-0.4732,-0.2494,-3.4905,-14.0308,-24.8167,0.3984,1.5415,1.4141,-1.9926
2023/4/18,2,38.9,-0.2564,0.908,2.0862,1.56,-18.6136,-0.6385,2.2185,2.2185,0.2679,0.2389,0.3284,-3.0048,-13.5383,-24.9087,0.4516,1.8725,1.0153,-2.4162
2023/4/17,1,39,-0.3831,1.1674,2.3486,1.821,-15.9873,-0.3831,2.4813,2.4813,0.5256,-1.1736,-0.5827,-3.2655,-13.8502,-22.707,-0.5062,1.3703,0.5571,-2.8965
2023/4/14,5,39.15,0.3846,1.6884,3.009,2.4767,-16.6013,1.6884,2.8754,2.8754,0.9122,0.0553,0.1344,-3.2384,-13.6924,-20.6405,-0.4526,1.9455,0.3147,-2.8678
2023/4/13,4,39,0.6452,1.2988,2.2161,2.0841,-16.09,1.2988,2.4812,2.4812,0.5256,1.1022,-0.3178,-2.77,-13.7037,-19.8627,1.6526,2.3484,1.8042,-2.3858
2023/4/12,3,38.75,0.5188,1.8243,0.6494,1.2988,-16.1247,0.6494,1.8243,1.8243,-0.1188,0.1016,-0.0381,-4.135,-14.6283,-21.6382,0.7215,2.4865,-1.1649,-5.3812
2023/4/11,2,38.55,0,1.2987,0.1299,0.776,-16.3894,0.1299,1.2987,1.2987,-0.6343,-0.6627,-0.1404,-4.2191,-13.6469,-20.6419,-0.0556,1.7592,-1.8912,-6.0647
2023/4/10,1,38.55,0.1299,1.2987,0.1299,1.1676,-16.305,0.1299,1.2987,1.2987,-0.6343,-0.4663,0.5274,-3.5321,-12.7861,-17.7339,0.0612,1.8145,-1.8345,-5.2327
2023/4/7,5,38.5,0,1.1673,-2.133,0.1285,-15.3026,1.1673,1.1673,1.1673,-0.7633,-0.3912,0.9932,-3.0235,-14.5586,-16.6194,-0.036,1.7514,-1.7075,-10.3397
2023/4/6,4,38.5,1.1673,0.5155,-4.059,0.1285,-16.4979,1.1673,1.1673,1.1673,-0.7633,1.3836,0.4966,-4.7232,-14.1117,-15.1674,1.7872,1.1047,-4.1999,-10.3
2023/3/31,5,38.55,-0.6443,-1.2804,-4.2235,-1.9083,-18.61,-1.2804,-4.2235,-1.9083,-1.9083,-0.88,-0.8356,-7.5169,-19.8244,-16.5776,-0.6752,-0.756,-6.9307,-15.3265
2023/3/30,4,38.8,-0.5128,-1.2722,-3.6025,-1.2722,-17.919,-0.6402,-3.6025,-1.2722,-1.2722,-1.3925,-1.0887,-6.6529,-18.911,-15.0788,-1.1269,-1.0206,-6.2779,-14.6553
2023/3/29,3,39,0.3861,-0.5102,-3.1056,-0.7633,-17.1659,-0.1281,-3.1056,-0.7633,-0.7633,0.6848,-0.0228,-5.2574,-17.26,-14.1,-0.1374,-0.3989,-5.1544,-13.8824
2023/3/28,2,38.85,0.3876,0.3876,-3.4783,-0.8928,-17.6492,-0.5122,-3.4783,-1.145,-1.145,1.7807,-0.9284,-5.9361,-17.9915,-15.5642,1.2234,-0.9384,-4.9956,-12.5726
2023/3/27,1,38.7,-0.8963,0.5195,-3.8509,-3.9701,-17.7208,-0.8963,-3.8509,-1.5267,-1.5267,-1.0414,-2.4901,-7.7563,-20.574,-16.5968,-0.0482,-2.2968,-6.2239,-15.3159
2023/3/24,5,39.05,-0.6361,1.1658,-2.9813,-2.0075,-18.0432,1.1658,-2.9813,-0.6361,-0.6361,-1.1348,-2.2974,-6.7361,-18.8309,-16.1907,-0.9413,-1.902,-6.23,-14.742
2023/3/23,4,39.3,0.2551,2.7451,0.5115,-1.3801,-18.1654,1.8135,-2.3603,0,0,-0.3175,-1.9338,-2.2641,-17.6238,-16.2044,-0.5006,-1.8021,-1.3859,-13.7717
2023/3/22,3,39.2,1.292,0.5128,0.7712,0.9009,-16.7412,1.5544,-2.6087,-0.2544,-0.2544,-0.2162,-2.5398,-3.2093,-14.2401,-15.1295,-0.6779,-2.2957,-1.7992,-8.8828
2023/3/21,2,38.7,0.5195,0.5194,-0.2578,0.2591,-14.4673,0.2591,-3.851,-1.5267,-1.5267,0.2643,-1.73,-1.5324,-14.4398,-11.9065,-0.1032,-0.5051,0.2996,-9.1166
2023/3/20,1,38.5,-0.2591,-0.3882,-0.901,0.2604,-16.5591,-0.2591,-4.3479,-2.0356,-2.0356,-0.8452,-1.4984,-2.7252,-14.5196,-13.9463,0.3465,0.622,0.3422,-8.8645
2023/3/17,5,38.6,0.915,-1.0257,-0.7712,4.1835,-16.5128,-1.0257,-4.0994,-1.7811,-1.7811,-0.7645,-0.8952,-2.6716,-6.4778,-14.1383,-0.8299,-0.9923,-0.4138,-2.896
2023/3/16,4,38.25,-1.9231,-2.7955,-0.6493,3.2389,-15.8123,-1.9231,-4.9689,-2.6717,-2.6717,-0.9332,1.354,-1.1046,-5.5946,-15.2583,-1.0032,0.491,2.1474,-2.0042
2023/3/15,3,39,1.2987,-1.2658,1.5626,6.1225,-13.8938,0,-3.1055,-0.7633,-0.7633,0.5816,1.9254,-1.4826,-2.2081,-14.8235,1.0982,1.3816,2.7968,1.5352
2023/3/14,2,38.5,-0.3881,-3.3877,-0.6451,3.079,-17.5684,-1.282,-4.3478,-2.0355,-2.0355,0.4737,0.1786,-2.4501,-4.4178,-14.5989,1.0158,-0.1005,2.7523,-1.1103
2023/3/13,1,38.65,-0.8974,-4.92,-0.8973,4.178,-19.202,-0.8974,-3.9751,-1.6538,-1.6538,-0.2492,-2.3535,-3.8602,-6.0693,-17.0947,-1.2726,-3.6033,0.3708,-3.3007
2023/3/10,5,39,-0.8895,-4.059,0.3862,10.0142,-21.1104,-4.059,-3.1056,-0.7633,-0.7633,1.5228,-3.4341,-2.7572,0.1388,-19.0535,0.6766,-3.4259,2.4156,4.6273
2023/3/9,4,39.35,-0.3797,-3.3169,1.157,11.0016,-20.2505,-3.198,-2.236,0.1273,0.1273,-0.3797,-5.4332,-3.5331,-1.5899,-22.5684,-0.1145,-4.1579,1.3684,3.9379
2023/3/8,3,39.5,-0.8783,-3.6586,1.4121,11.2678,-20.553,-2.829,-1.8633,0.509,0.509,-1.2051,-5.9968,-3.0971,-1.4975,-24.7175,-0.4203,-4.5339,1.4531,2.4429
2023/3/7,2,39.85,-1.968,-0.9938,2.9717,12.5708,-22.3492,-1.968,-0.9938,1.3996,1.3996,-2.134,-3.5536,-2.1724,-0.1753,-23.5857,-2.573,-3.5373,0.6351,4.0802
2023/3/6,1,40.65,0,0.9938,5.7218,14.0254,-22.6357,0,0.9938,3.4352,3.4352,-1.3316,-1.396,-0.2454,3.1068,-19.7332,-1.0705,-0.9331,4.1514,6.8787
2023/3/3,5,40.65,-0.1229,0.9938,5.311,15.7879,-22.6357,0.9938,0.9938,3.4352,3.4352,-0.4025,-0.0505,1.3842,7.3765,-17.3836,-0.017,0.1464,6.6258,11.852
2023/3/2,4,40.7,-0.7317,4.0922,4.897,15.9303,-21.5564,1.1181,1.1181,3.5625,3.5625,-0.9491,3.7827,1.0889,7.8213,-16.2731,-0.5005,4.155,6.0054,11.8843
2023/3/1,3,41,1.8634,5.3985,6.0803,18.4484,-21.264,1.8634,1.8634,4.3258,4.3258,1.3194,3.5534,0.7634,9.6954,-16.0393,0.6752,3.8063,5.6941,14.6707
2023/2/24,5,40.25,2.9412,3.4704,3.7372,18.3039,-22.9829,3.4704,4.4099,2.4174,2.4174,3.3909,1.8563,-5.4777,7.9417,-20.1046,3.9487,4.0024,1.0428,14.5876
2023/2/23,4,39.1,0.5141,1.5584,0.7732,13.7696,-26.3772,0.5141,1.4267,-0.5089,-0.5089,-1.2375,-0.7571,-8.935,1.5918,-20.9571,-0.907,1.8275,-2.9663,7.7723
2023/2/22,3,38.9,0.2577,1.3021,0.2578,13.841,-26.7538,0,0.908,-1.0177,-1.0177,1.3911,-0.8235,-7.5618,2.6777,-20.5074,1.3972,2.307,-2.0282,8.9372
2023/2/21,2,38.8,-0.1287,0.1291,0.0001,13.877,-28.0896,-0.257,0.6486,-1.2722,-1.2722,-0.928,-2.6559,-9.0556,1.7704,-21.1451,-0.0574,1.9898,-3.4649,6.799
2023/2/20,1,38.85,-0.1285,-0.3845,0.129,14.189,-27.9969,-0.1285,0.7783,-1.1449,-1.1449,-0.7899,-2.6254,-8.0619,3.2618,-20.206,-0.4144,0.6506,-3.4098,7.6665
2023/2/17,5,38.9,1.039,0.1288,0.2578,14.3359,-27.0126,0.1288,0.908,-1.0177,-1.0177,0.8015,-0.9589,-7.2222,4.8877,-19.0737,1.7848,1.8395,-2.9858,8.2987
2023/2/16,4,38.5,0.2604,-1.0282,-1.0283,13.1602,-27.1193,-0.9009,-0.1297,-2.0356,-2.0356,-1.3023,-0.9194,-8.6418,2.8991,-18.7126,-0.4123,-0.314,-4.9496,6.6079
2023/2/15,3,38.4,-0.9032,-1.412,-0.7752,13.1944,-27.3086,-1.1583,-0.3891,-2.29,-2.29,-0.4082,0.4036,-7.6433,3.6438,-18.7438,1.0909,0.0592,-4.846,7.0611
2023/2/14,2,38.75,-0.641,0.1292,0.1292,14.5591,-26.9066,-0.2574,0.5188,-1.3995,-1.3995,-0.9067,0.5326,-7.2705,3.7253,-19.1527,-1.4103,-2.324,-6.0592,2.1814
2023/2/13,1,39,0.3861,1.4304,0.7752,15.1302,-27.4658,0.3861,1.1673,-0.7634,-0.7634,0.8601,1.154,-6.34,3.7196,-17.2761,0.7848,-0.09,-4.6025,2.3353
2023/2/10,5,38.85,-0.1285,0.6477,0.6477,13.5307,-27.235,0.6477,0.7782,-1.145,-1.145,0.8204,0.5178,-5.9302,-0.9359,-17.4528,-0.389,0.556,-5.8644,-5.5247
2023/2/9,4,38.9,-0.1284,0.2577,0.5168,13.6768,-27.2697,0.7772,0.9079,-1.0179,-1.0179,0.0443,-0.9983,-6.9622,-1.748,-18.8257,-0.0335,0.3232,-6.3004,-3.5957
2023/2/8,3,38.95,0.646,0.7762,0,14.9827,-26.9188,0.9067,1.0376,-0.8906,-0.8906,-0.2902,-2.3529,-9.1255,-2.3485,-19.619,-1.2636,-0.5302,-10.4774,-5.6908
2023/2/7,2,38.7,0.6502,0.3891,-0.6418,15.2512,-27.7707,0.2591,0.3891,-1.5267,-1.5267,-0.2999,-2.7014,-8.7552,-0.8572,-20.3136,0.7984,-0.1458,-9.0492,-4.6527
2023/2/6,1,38.45,-0.3886,0.5228,-1.2837,17.6155,-26.8227,-0.3886,-0.2594,-2.1629,-2.1629,0.2309,-2.4218,-8.3795,1.7354,-19.3302,1.4119,2.2365,-9.8519,-4.4808
2023/2/3,5,38.6,-0.5155,-0.5155,-1.0256,20.4358,-26.5372,-0.5155,0.1297,-1.7812,-1.7812,-0.6806,-6.7011,-10.6843,2.9022,-19.6214,-0.6186,-5.4599,-12.9894,-4.0409
2023/2/2,4,38.8,0.3881,0,-1.2722,21.2464,-26.1565,0,0.6485,-1.2722,-1.2722,-1.2859,-6.0106,-12.0797,2.9549,-19.0873,-0.8885,-4.8363,-14.0042,-1.424
2023/2/1,3,38.65,0.2594,-0.3866,-1.6539,21.151,-26.442,-0.3866,0.2594,-1.6539,-1.6539,-0.639,-4.6518,-10.637,3.3356,-17.8427,-0.8741,-3.9014,-12.9649,-0.5352
2023/1/31,2,38.55,0.7843,-0.6443,-1.9084,21.4004,-26.6323,-0.6443,-1.9084,-1.9084,-1.9084,-0.023,-3.9812,-9.921,2.9007,-17.2192,3.1658,-2.999,-11.9718,0.3282
2023/1/30,1,38.25,-1.4175,-1.4175,-2.6717,21.0194,-27.2033,-1.4175,-2.6717,-2.6717,-2.6717,-3.9268,-3.9268,-9.8194,1.9182,-17.0647,-6.2692,-6.2692,-15.4202,-4.7943
2023/1/17,2,38.8,-0.2571,0.5181,4.7233,18.1514,-30.2798,0.2584,-1.2723,-1.2723,-1.2723,-0.6191,0.2789,3.6835,4.9654,-14.3635,-0.1628,-0.8827,0.6359,0.2855
2023/1/16,1,38.9,0.5168,0.5168,4.9932,19.1716,-29.2622,0.5168,-1.0178,-1.0178,-1.0178,-0.3424,0.7505,4.3179,7.0067,-13.8501,-0.3008,-1.5356,0.8076,3.191
2023/1/13,5,38.7,-0.129,-0.6418,4.3127,20.9338,-30.8107,-0.6418,-1.5267,-1.5267,-1.5267,0.2082,-0.9002,4.3503,6.4283,-13.9368,-1.2159,-5.236,1.0089,2.7877
2023/1/12,4,38.75,0,0.1292,7.3407,17.47,-29.7755,-0.5134,-1.3995,-1.3995,-1.3995,0.8858,-1.5523,7.6502,6.9011,-13.0082,0.0524,-3.9424,5.9659,2.2276
2023/1/11,3,38.75,0.3886,-1.1479,9.3089,17.2946,-29.8952,-0.5134,-1.3995,-1.3995,-1.3995,0.1387,-3.9004,9.107,5.3733,-14.0555,0.7454,-6.3861,8.676,2.2397
