年月日,星期,未調整收盤價(元),日報酬率 %,近一週報酬率 %,近一月報酬率 %,近一季報酬率 %,近一年報酬率 %,本週以來報酬率 %,本月以來報酬率 %,本季以來報酬率 %,本年以來報酬率 %,超額報酬(日)-大盤,超額報酬(週)-大盤,超額報酬(月)-大盤,超額報酬(季)-大盤,超額報酬(年)-大盤,超額報酬(日)-MSCI,超額報酬(週)-MSCI,超額報酬(月)-MSCI,超額報酬(季)-MSCI
2023/05/16,2,53,0.3788,0.5692,2.1195,12.051,17.7777,0.9524,3.3139,3.7184,16.3558,-0.9062,0.9113,3.7237,11.2577,19.2063,-0.9938,1.1227,3.9572,13.3514
2023/05/15,1,52.8,0.5714,-1.3084,1.7341,12.7004,16.8386,0.5714,2.924,3.327,15.9167,0.7476,0.1217,4.5867,12.4274,19.0967,0.6628,0.0289,4.901,14.6821
2023/05/12,5,52.5,0.9615,-0.5681,2.9412,13.2689,16.4202,-0.5681,2.3392,2.7399,15.2581,1.0407,0.2235,5.644,13.8099,17.1524,1.3796,0.1511,6.1926,16.764
2023/05/11,4,52,-2.439,0.3862,1.1674,12.1902,11.8852,-1.5151,1.3646,1.7615,14.1605,-1.6263,0.9908,3.6762,12.6523,14.9567,-1.8341,0.5107,4.2095,15.2801
2023/05/10,3,53.3,1.1385,2.1073,2.5001,14.9949,12.042,0.947,3.8987,4.3055,17.0145,1.6849,1.5392,3.9767,14.6415,14.6566,1.9364,1.3253,4.898,17.4951
2023/05/09,2,52.7,-1.4953,1.7375,1.5416,11.5347,9.7916,-0.1893,2.7291,3.1313,15.6972,-1.6745,1.1541,2.2287,10.7079,11.7932,-2.0688,0.6775,3.0868,12.9946
2023/05/08,1,53.5,1.3258,4.2886,3.083,12.3952,8.2368,1.3258,4.2886,4.6969,17.4535,0.8554,3.5158,3.9478,11.8742,12.5558,0.7913,3.5663,5.1896,14.51
2023/05/05,5,52.8,1.9305,2.924,3.327,12.7003,6.4105,2.924,2.924,3.327,15.9167,1.8213,2.623,4.8521,12.5504,12.8197,1.752,2.7372,6.5228,15.4072
2023/05/04,4,51.8,-0.7663,1.3699,1.37,10.5658,4.5959,0.9747,0.9747,1.37,13.7213,-1.1239,0.0882,3.0026,10.5252,10.3719,-1.0635,0.1531,4.7383,13.446
2023/05/03,3,52.2,0.7722,1.7544,2.1528,11.4196,4.9998,1.7544,1.7544,2.1528,14.5995,1.3035,0.5916,4.1359,11.7355,10.7307,1.2964,0.5927,5.8075,14.5876
2023/05/02,2,51.8,0.9747,1.7682,1.37,12.1214,3.0112,0.9747,0.9747,1.37,13.7213,0.6069,0.0393,2.8296,11.8566,8.7713,0.7373,0.4353,4.517,14.6788
2023/04/28,5,51.3,0.3914,-0.1946,1.9882,11.8868,1.2497,-0.1946,0.3915,0.3915,12.6236,-0.6967,-0.0419,2.7673,7.5593,6.3671,-0.817,0.4895,4.2321,9.9735
2023/04/27,4,51.1,-0.3899,-1.7307,1.793,11.4506,2.1997,-0.5837,0.0001,0.0001,12.1845,-0.6296,0.154,4.4388,8.246,7.6703,-0.6325,0.5428,6.0113,10.7541
2023/04/26,3,51.3,0.7859,-2.4714,2.8058,11.8868,0.8705,-0.1945,0.3915,0.3915,12.6236,0.7605,0.0387,6.1995,8.9291,8.5016,1.1417,0.1538,8.0663,11.434
2023/04/25,2,50.9,-0.7797,-3.4156,2.0041,11.0144,-0.4752,-0.9728,-0.3913,-0.3913,11.7454,0.8594,-0.2729,5.4223,8.0827,7.0466,0.8448,-0.3719,6.9264,10.2029
2023/04/24,1,51.3,-0.1946,-2.841,2.8057,11.8868,-1.5269,-0.1946,0.3915,0.3915,12.6235,-0.3476,-0.7318,4.6145,7.2399,6.686,-0.0591,-0.7006,6.1579,9.4105
2023/04/21,5,51.4,-1.1538,-0.9634,2.595,12.1049,-1.1542,-0.9634,0.5872,0.5872,12.8431,-0.4883,1.0859,2.018,7.6179,7.7493,-0.7424,0.9236,2.8603,9.4896
2023/04/20,4,52,-1.1407,-0.0001,4.7332,13.4135,-1.799,0.1926,1.7613,1.7613,14.1603,-0.7415,0.6153,2.8686,8.2264,6.606,-1.0226,0.6568,3.9629,10.3743
2023/04/19,3,52.6,-0.1898,3.1372,5.5166,14.7221,1.7123,1.3487,2.9355,2.9355,15.4776,0.4339,4.1572,3.4621,9.1135,8.9088,0.5942,4.6786,5.2382,11.5611
2023/04/18,2,52.7,-0.1894,2.5292,5.7173,14.9403,1.5317,1.5414,3.1313,3.1313,15.6972,0.4001,2.8084,3.0223,8.6688,7.6234,0.5186,3.4937,4.6465,10.9641
2023/04/17,1,52.8,1.7341,1.5385,5.9179,15.1584,0.2527,1.7341,3.327,3.327,15.9167,1.5199,0.9882,2.6139,8.2567,6.3726,1.611,1.7414,4.1264,10.4408
2023/04/14,5,51.9,-0.1923,0.0001,2.7725,12.5816,1.9543,0.0001,1.5657,1.5657,13.9409,-0.9811,-0.5867,-0.9318,5.1255,9.5865,-1.0295,0.2572,0.0782,7.2371
2023/04/13,4,52,1.9608,0.1928,3.7926,12.7985,3.0896,0.1928,1.7614,1.7614,14.1604,2.7655,0.2308,2.223,6.1834,11.7414,2.9682,1.2424,3.3807,8.3286
2023/04/12,3,51,-0.7782,-0.1956,1.3918,10.3898,1.4802,-1.734,-0.1956,-0.1956,11.965,-0.8982,-0.6047,-1.2279,2.235,7.7067,-0.5755,0.4667,-0.4225,3.7097
2023/04/11,2,51.4,-1.1538,0.5872,2.1871,11.6179,0.9721,-0.9633,0.5872,0.5872,12.8431,-1.3913,0.2985,-0.3097,3.7377,7.6266,-1.2094,1.0477,0.166,4.7772
2023/04/10,1,52,0.1927,1.7613,3.3799,12.311,2.1507,0.1927,1.7613,1.7613,14.1603,-0.0578,1.7102,1.1259,5.061,10.2988,0.124,2.2771,1.4154,5.9107
2023/04/07,5,51.9,0,1.5656,1.3672,14.6961,2.1403,1.5656,1.5656,1.5656,13.9407,-0.1627,1.7645,1.5022,4.5164,9.9531,-0.036,2.1497,1.7927,4.2279
2023/04/06,4,51.9,1.5656,3.181,1.1696,14.6961,1.4002,1.5656,1.5656,1.5656,13.9407,1.9266,3.4249,0.8699,4.6954,11.1689,2.1855,3.7702,1.0288,4.2676
2023/03/31,5,51.1,1.5905,2.4049,0.9881,12.1844,1.8671,2.4049,0.9881,12.1844,12.1844,1.473,2.6979,-1.3613,-0.055,12.1839,1.5596,2.9292,-1.7191,-1.2338
2023/03/30,4,50.3,0.1992,0.6,-0.5929,10.428,-0.2808,0.8016,-0.5929,10.428,10.428,-0.306,0.6915,-2.8222,-1.6796,10.379,-0.4149,0.8516,-3.2684,-2.9551
2023/03/29,3,50.2,-0.1988,0.1996,-0.7906,10.5726,-1.0248,0.6012,-0.7906,10.2085,10.2085,-0.6337,0.1406,-2.506,-1.3886,9.1121,-0.7223,0.3108,-2.8394,-2.5465
2023/03/28,2,50.3,0.1992,0.3992,-0.593,9.229,-0.4637,0.8016,-0.593,10.428,10.428,1.013,-0.8127,-1.8679,-1.5545,9.916,1.035,-0.9268,-2.1103,-2.4507
2023/03/27,1,50.2,0.6012,1.1077,-0.7906,10.6946,2.1499,0.6012,-0.7906,10.2085,10.2085,1.1315,-1.5532,-2.8965,0.2129,12.5965,1.4493,-1.7086,-3.1636,-0.6511
2023/03/24,5,49.9,-0.2,0.1003,-1.3835,9.791,0.9679,0.1003,-1.3835,9.5499,9.5499,-0.5199,-2.8876,-4.0337,-1.7217,11.0495,-0.5052,-2.9675,-4.6321,-2.9436
2023/03/23,4,50,-0.1996,0,0.9081,10.011,0.7921,0.3009,-1.1858,9.7694,9.7694,-0.8562,-4.2231,-0.6834,-1.1461,11.3237,-0.9553,-4.5472,-0.9893,-2.3805
2023/03/22,3,50.1,0,-0.3976,2.1407,12.3318,1.7544,0.5015,-0.9882,9.9889,9.9889,-1.5922,-2.8207,-0.0753,3.2096,12.0007,-1.9699,-3.2061,-0.4297,2.5481
2023/03/21,2,50.1,0.9063,-0.7921,2.9805,13.6054,2.1392,0.5015,-0.9882,9.9889,9.9889,0.3001,-1.7883,3.2989,4.6199,13.7954,0.2836,-1.8166,3.5378,4.2297
2023/03/20,1,49.65,-0.4012,-0.8981,3.9791,11.8243,1.993,-0.4012,-1.8775,9.0011,9.0011,-0.1877,0.005,4.8231,3.0033,13.6592,0.2044,0.112,5.2223,2.6994
2023/03/17,5,49.85,-0.3,-0.8946,5.9512,12.4014,1.822,-0.8946,-1.4822,9.4401,9.4401,-1.8231,-0.4229,6.1238,6.0387,13.2571,-2.0449,-0.8612,6.3086,5.3219
2023/03/16,4,50,-0.5964,-2.1526,5.7083,12.7396,2.908,-0.5963,-1.1858,9.7695,9.7695,0.4854,1.3319,7.8264,7.9726,13.059,0.3235,1.1339,8.505,7.4965
2023/03/15,3,50.3,-0.396,-1.9493,7.364,12.2767,3.9221,0.0001,-0.5929,10.428,10.428,-0.5729,0.7728,7.6574,7.8418,13.0111,-0.5965,0.6981,8.5982,7.6894
2023/03/14,2,50.5,0.7984,-1.3673,8.2529,12.2222,3.5418,0.3976,-0.1977,10.8671,10.8671,2.0842,1.7698,10.1313,8.0087,14.5628,2.2023,1.9199,11.6504,8.0329
2023/03/13,1,50.1,-0.3976,-2.3392,7.5107,12.4579,0.4304,-0.3976,-0.9882,9.9889,9.9889,-0.6185,-1.0514,7.4064,5.3138,10.3013,-0.7728,-1.0225,8.7789,4.9792
2023/03/10,5,50.3,-1.5656,0.1991,8.5221,13.0337,-0.646,0.1991,-0.593,10.428,10.428,-0.0155,0.7259,8.9099,7.4524,10.2925,0.0005,0.8322,10.5515,7.6468
2023/03/09,4,51.1,-0.3899,2.1999,8.1482,14.8315,2.0557,1.7928,0.9881,12.1843,12.1843,-0.0894,1.0977,7.0457,7.5878,9.3704,-0.1247,1.359,8.3595,7.7679
2023/03/08,3,51.3,0.1953,0.3914,7.7732,15.9323,3.9959,2.1912,1.3834,12.6235,12.6235,0.4456,-1.0171,6.4924,7.239,9.9808,0.6533,-0.4839,7.8141,7.1074
2023/03/07,2,51.2,-0.1949,1.1858,8.705,14.4136,1.8782,1.992,1.1858,12.4039,12.4039,-0.7936,-1.0982,5.7377,6.0208,9.5663,-0.7999,-1.3578,6.3684,5.923
2023/03/06,1,51.3,2.1912,1.3834,9.9679,15.5407,0.5924,2.1912,1.3834,12.6234,12.6234,1.1976,-0.2918,7.5595,8.5163,11.716,1.1207,-0.5435,8.3975,8.394
2023/03/03,5,50.2,0.4,-0.7905,7.1505,12.179,-1.3853,-0.7905,-0.7905,10.2086,10.2086,0.3378,-1.4654,7.1135,7.9192,11.5837,0.5059,-1.6379,8.4654,8.2432
2023/03/02,4,50,-2.1526,0.9082,8.2251,11.7321,-1.2384,-1.1858,-1.1858,9.7695,9.7695,-2.1541,1.0151,8.2022,7.537,11.4595,-1.9214,0.9711,9.3335,7.6861
2023/03/01,3,51.1,0.9881,4.1794,11.5721,14.1902,1.1195,0.9881,0.9881,12.1844,12.1844,0.3773,3.0139,10.4153,10.289,13.9681,-0.2001,2.5872,11.1859,10.4125
2023/02/24,5,50.6,2.1191,7.5452,10.36,16.1885,0.4989,7.5452,9.2873,11.0867,11.0867,2.8339,7.3896,6.537,11.3198,12.3815,3.1266,8.0772,7.6656,12.4722
2023/02/23,4,49.55,1.0194,4.757,8.0699,14.4344,-2.3063,5.3135,7.0195,8.7815,8.7815,-0.2559,4.3395,3.4994,7.5421,11.2088,-0.4017,5.026,4.3303,8.4371
2023/02/22,3,49.05,0.8222,4.6959,6.9793,13.149,-3.2921,4.2508,5.9395,7.6838,7.6838,1.7489,4.7873,3.7257,7.1212,10.9012,1.9617,5.7008,4.6934,8.2451
2023/02/21,2,48.65,1.8848,4.2873,6.1069,12.097,-4.4302,3.4006,5.0756,6.8056,6.8056,1.8091,4.8716,1.8875,4.3901,10.1593,1.9561,6.148,2.642,5.019
2023/02/20,1,47.75,1.4878,2.4678,4.144,10.4049,-6.708,1.4878,3.1318,4.8298,4.8298,1.0257,2.4231,0.0034,3.1919,7.997,1.2019,3.503,0.6052,3.8823
2023/02/17,5,47.05,-0.5285,1.5103,2.6173,8.7863,-4.9771,1.5103,1.6199,3.293,3.293,-0.0732,2.1964,-1.0443,2.2885,10.2886,0.2173,3.221,-0.6263,2.7491
2023/02/16,4,47.3,0.9605,0.1058,3.2751,10.6435,-4.6508,2.0496,2.1598,3.8418,3.8418,0.1984,0.4148,-0.9019,3.6742,10.0542,0.2878,0.82,-0.6462,4.0912
2023/02/15,3,46.85,0.4287,-1.5757,1.6269,8.1988,-5.381,1.0788,1.1879,2.8539,2.8539,1.8442,-0.3894,-2.4798,2.104,8.6504,2.4228,-0.1044,-2.444,2.0656
2023/02/14,2,46.65,0.1073,-0.9554,1.1931,8.7415,-5.2526,0.6473,0.7559,2.4148,2.4148,-0.6016,-2.6019,-4.4084,-1.6965,7.7666,-0.662,-3.4087,-4.9953,-3.6361
2023/02/13,1,46.6,0.5394,-0.1072,1.0846,10.8207,-5.1755,0.5394,0.6479,2.3051,2.3051,0.8112,-1.0913,-3.7735,-0.1499,9.9335,0.9381,-1.6277,-4.2931,-1.9743
2023/02/10,5,46.35,-1.9048,-1.0673,0.1079,11.1512,-5.6843,-1.0673,0.108,1.7562,1.7562,-1.8275,-0.9647,-5.1864,-4.2732,9.3192,-2.1653,-1.1589,-6.4042,-7.9042
2023/02/09,4,47.25,-0.7353,2.2727,3.1658,12.7687,-3.6711,0.8538,2.0518,3.7321,3.7321,-0.6107,2.2499,-2.5724,-1.6012,10.3936,-0.6404,2.3382,-3.6513,-4.5037
2023/02/08,3,47.6,1.0616,3.9301,5.1933,13.6041,-2.9576,1.6008,2.8078,4.5005,4.5005,-0.3491,2.6458,-3.4675,-3.4055,10.113,-0.848,2.6237,-5.2842,-7.0694
2023/02/07,2,47.1,0.9646,1.7279,4.0883,13.2214,-4.1582,0.5336,1.7279,3.4028,3.4028,0.912,0.8388,-3.0609,-3.2426,9.8044,1.1128,1.193,-4.319,-6.6826
2023/02/06,1,46.65,-0.4269,2.1906,3.0939,13.2285,-3.619,-0.4269,0.756,2.4149,2.4149,0.918,2.8425,-3.999,-4.9348,9.2897,1.3736,3.9043,-5.4744,-8.8678
2023/02/03,5,46.85,1.4069,2.1811,3.0802,14.1294,-3.2058,2.1811,1.1879,2.8539,2.8539,1.3588,-2.3038,-6.6114,-6.0146,8.5157,1.3038,-2.7633,-8.8836,-10.3473
2023/02/02,4,46.2,0.8734,0.7634,1.427,12.1363,-4.5487,0.7634,-0.2159,1.427,1.427,-0.2617,-3.6713,-8.8821,-6.909,7.2152,-0.4032,-4.0729,-11.305,-10.5342
2023/02/01,3,45.8,-1.0799,-0.109,0.5488,12.8081,-5.3751,-0.109,-1.0799,0.5488,0.5488,-2.0948,-3.3716,-8.5223,-5.4695,7.3791,-2.2134,-3.6239,-10.7622,-8.878
2023/01/31,2,46.3,1.4239,0.9815,1.6465,15.1743,-4.3421,0.9815,1.6465,1.6465,1.6465,2.8995,-1.2436,-6.3287,-2.7057,9.2887,3.8054,-1.3732,-8.4169,-5.8978
2023/01/30,1,45.65,-0.4362,-0.4362,0.2194,14.268,-5.6851,-0.4362,0.2194,0.2194,0.2194,-4.1923,-4.1923,-9.3729,-6.8869,6.6522,-5.2879,-5.2879,-12.529,-11.5456
2023/01/17,2,45.85,0.1092,-0.9721,3.3821,6.1344,-5.2719,-0.5423,0.6585,0.6585,0.6585,0.0695,-1.8501,0.599,-9.0348,14.1202,0.2035,-2.3729,-0.7053,-11.7315
2023/01/16,1,45.8,-0.6508,-0.0002,3.2694,5.1665,-5.5561,-0.6508,0.5487,0.5487,0.5487,-1.3448,-1.1851,0.527,-8.5358,13.3334,-1.4684,-2.0526,-0.9163,-10.8141
2023/01/13,5,46.1,-0.2165,1.8784,3.4792,7.8363,-5.2996,1.8784,1.2074,1.2074,1.2074,-0.8443,-1.2579,1.4057,-7.8799,14.2956,-1.3034,-2.7158,0.1754,-10.3097
2023/01/12,4,46.2,0.3257,2.2123,3.8203,6.5745,-4.7312,2.0994,1.427,1.427,1.427,0.4599,-0.7986,3.0058,-6.0418,15.0981,0.3781,-1.8594,2.4454,-8.6679
2023/01/11,3,46.05,-0.54,1.5435,3.4832,5.1371,-5.0405,1.7679,1.0977,1.0977,1.0977,-0.192,-2.3463,3.1706,-7.4173,14.2984,-0.1832,-3.6947,2.8503,-9.9178
2023/01/10,2,46.3,1.0917,1.8702,4.0451,3.4639,-4.8887,2.3205,1.6466,1.6466,1.6466,0.7477,-2.1992,3.3821,-4.5687,13.9518,0.544,-3.3446,3.0518,-6.0107
2023/01/09,1,45.8,1.2155,0.5489,2.9215,2.3466,-5.7363,1.2155,0.5489,0.5489,0.5489,-1.4204,-3.7977,2.6036,-5.3156,13.0725,-2.1131,-4.9193,2.4784,-6.5317
2023/01/06,5,45.25,0.1106,-0.6586,1.9146,0.5557,-7.3985,-0.6586,-0.6586,-0.6586,-0.6586,-0.3949,-2.3254,4.3287,-2.9087,14.3488,-0.4713,-2.7293,4.7497,-2.8724
2023/01/05,4,45.2,-0.3308,-0.4405,0.7806,0.4446,-7.1484,-0.7684,-0.7684,-0.7684,-0.7684,-1.0486,-1.9742,5.3179,-3.1753,15.5482,-1.3987,-2.3061,5.8981,-3.1991
2023/01/04,3,45.35,-0.22,-1.52,1.3411,2.1399,-7.1938,-0.439,-0.439,-0.439,-0.439,-0.0443,-1.7035,6.4951,-2.4459,16.1631,0.159,-1.5477,7.6309,-2.9054
2023/01/03,2,45.45,-0.2195,0.2206,1.5645,3.2957,-7.3408,-0.2195,-0.2195,-0.2195,-0.2195,-0.8308,0.9488,6.5516,-3.6485,14.806,-1.0094,0.9494,7.4978,-4.6373
