年月日,星期,未調整收盤價(元),日報酬率 %,近一週報酬率 %,近一月報酬率 %,近一季報酬率 %,近一年報酬率 %,本週以來報酬率 %,本月以來報酬率 %,本季以來報酬率 %,本年以來報酬率 %,超額報酬(日)-大盤,超額報酬(週)-大盤,超額報酬(月)-大盤,超額報酬(季)-大盤,超額報酬(年)-大盤,超額報酬(日)-MSCI,超額報酬(週)-MSCI,超額報酬(月)-MSCI,超額報酬(季)-MSCI
2023/07/06,4,23.45,-3.4979,-4.8681,16.6668,37.9414,47.0227,-4.2856,-4.2856,-4.2856,40.4197,-1.7727,-3.805,16.6637,31.9241,27.1691,-1.3879,-3.3752,17.057,33.0411
2023/07/05,3,24.3,1.8868,-2.7999,23.3504,42.1054,47.7211,-0.8163,-0.8163,-0.8163,45.5095,2.3788,-3.5133,21.3041,34.6165,28.8546,2.4338,-3.3052,21.1231,35.6083
2023/07/04,2,23.85,-2.0534,-4.7904,19.8494,39.4738,45.8722,-2.653,-2.653,-2.653,42.8149,-2.3845,-6.2878,17.2525,31.4534,25.3078,-2.4991,-6.1582,17.2793,32.391
2023/07/03,1,24.35,-0.6122,-7.7651,22.362,42.3978,49.8469,-0.6122,-0.6122,-0.6122,45.8089,-1.6093,-7.9114,20.1036,34.7339,30.7361,-1.5178,-7.8093,20.247,35.7901
2023/06/30,5,24.5,-0.6085,-7.7213,32.7915,41.6185,42.8578,-7.7213,25.3198,43.2749,46.707,-0.4506,-6.0537,31.0301,34.8923,28.7624,-0.4394,-5.9096,31.5409,35.935
2023/06/29,4,24.65,-1.4,-7.1563,33.2434,40.0569,42.0756,-7.1563,26.0871,44.1521,47.6052,-1.4394,-5.6443,31.4041,32.6218,30.907,-1.2756,-5.511,31.8591,33.5442
2023/06/28,3,25,-0.1996,-5.838,35.1352,42.4502,45.3496,-5.838,27.8773,46.1989,49.701,-0.4822,-4.2872,32.5266,34.5904,35.6627,-0.5061,-4.3152,32.9317,35.2466
2023/06/27,2,25.05,-5.1136,-4.2065,35.4055,43.5531,44.381,-5.6497,28.1331,46.4913,50.0004,-4.1092,-2.4782,33.086,36.8725,35.7637,-4.2478,-2.3413,33.5143,37.5704
2023/06/26,1,26.4,-0.565,10.9242,42.7028,51.2895,54.3866,-0.565,35.0384,54.386,58.0842,0.2672,12.1707,39.3451,44.098,42.9129,0.4013,12.5924,39.9217,45.2878
2023/06/21,3,26.55,1.5296,12.4999,43.5137,51.2822,52.587,15.1843,35.8057,55.2632,58.9825,1.4278,12.7073,37.1615,40.3955,43.2175,1.5719,13.3351,36.7144,40.9773
2023/06/20,2,26.15,9.8739,12.2318,41.3516,48.1588,52.9248,13.449,33.7597,52.9241,56.5873,10.3929,12.4159,35.1075,36.7134,41.0995,10.5406,13.0473,34.5071,37.1201
2023/06/19,1,23.8,3.2538,4.386,28.6489,37.5724,33.3341,3.2538,21.7393,39.1814,42.5155,3.3368,2.5035,21.8506,25.7848,22.8922,3.4037,2.495,21.0873,26.4654
2023/06/16,5,23.05,-0.2165,-7.7999,23.2623,36.7954,28.7717,-7.7999,17.903,34.7955,38.0244,0.0493,-10.1835,12.9585,23.2108,19.6153,0.2015,-10.6273,11.7632,23.5799
2023/06/15,4,23.1,-2.1186,1.5386,23.8609,32.3784,25.8864,-7.5999,18.1588,35.0879,38.3239,-2.6804,-2.0547,11.842,19.7232,17.5379,-2.561,-2.7559,10.357,19.7336
2023/06/14,3,23.6,1.2876,14.0097,27.9135,33.7113,25.5327,-5.5999,20.7163,38.0118,41.3179,1.1625,12.1444,16.7167,21.4872,18.1127,1.3101,11.4443,15.0128,21.3377
2023/06/13,2,23.3,2.193,15.9205,26.2875,30.5324,22.6323,-6.8,19.1817,36.2574,39.5214,0.6523,13.2062,15.2296,19.8898,15.5041,0.1491,12.2202,13.3613,19.7115
2023/06/12,1,22.8,-8.8,15.7361,23.5774,28.4509,19.6857,-8.8,16.6241,33.3334,36.5273,-9.2084,14.2945,14.2046,19.2463,16.6772,-9.5677,13.6432,12.9131,19.4423
2023/06/09,5,25,9.8901,25.6283,35.8698,36.9866,31.9269,25.6283,27.8773,46.1989,49.701,8.9775,24.5538,28.5026,29.9121,30.3324,8.8873,24.5294,28.0366,30.5026
2023/06/08,4,22.75,9.9034,14.6097,22.9732,24.3172,21.6585,14.3217,16.3684,33.041,36.228,11.019,13.271,16.3863,18.5299,21.2798,11.1261,13.1099,15.5984,19.17
2023/06/07,3,20.7,2.9851,5.8824,12.1953,11.2906,12.8072,4.0202,5.8824,21.0527,23.9524,2.0256,3.8104,3.8989,4.5775,10.3271,1.9015,3.831,2.9104,5.3294
2023/06/06,2,20.1,2.0305,8.9432,8.9433,8.6488,1.0057,1.0051,2.8134,17.5439,20.3596,1.7479,8.1075,1.6761,2.3171,0.0684,1.5682,8.6438,0.8298,3.1893
2023/06/05,1,19.7,-1.005,6.4865,6.7752,5.6301,8.8405,-1.005,0.7673,15.2046,17.9643,-1.05,6.017,-0.1897,-1.4554,7.863,-0.7915,6.686,-0.8407,-0.4678
2023/06/02,5,19.9,0.2519,7.5676,6.9894,6.4172,9.9454,7.5676,1.7903,16.3742,19.1619,-0.9245,6.3446,0.1437,-0.6868,9.0134,-1.1515,6.8707,-0.8024,0.2048
2023/06/01,4,19.85,1.5345,1.5346,8.47,9.3664,15.7442,7.2973,1.5345,16.0818,18.8625,1.9345,0.1803,2.4783,3.5062,16.7186,2.2204,0.0542,1.9177,4.8662
2023/05/31,3,19.55,5.9621,-7.9999,6.8307,3.9895,13.6635,5.6757,6.8307,14.3274,17.0661,6.2255,-10.5968,0.4133,-2.9451,15.0252,6.6139,-11.5362,-0.4575,-2.4827
2023/05/30,2,18.45,-0.2703,-8.2089,0.8197,-1.8616,7.2681,-0.2703,0.8197,7.8947,10.4792,-0.1888,-10.8943,-5.8787,-9.0786,7.1954,-0.2329,-11.954,-7.1724,-9.0324
2023/05/29,1,18.5,0,-1.0695,1.093,-1.5956,9.1452,0,1.093,8.1871,10.7787,-0.7952,-3.8839,-5.6925,-8.9001,6.8703,-0.6827,-4.8299,-6.9395,-8.8065
2023/05/26,5,18.5,-5.3708,0,0.5435,-1.5956,10.1198,0,1.093,8.1871,10.7787,-6.6785,-2.0409,-6.8089,-8.0535,6.7621,-7.5632,-2.9053,-8.3165,-8.0795
2023/05/25,4,19.55,-8,5.1076,8.6111,3.9894,16.7171,5.6757,6.8306,14.3274,17.066,-8.8211,3.9269,2.6174,-1.0943,15.5501,-9.3261,3.9935,2.4655,-0.21
2023/05/24,3,21.25,5.7214,11.8421,15.4891,13.032,27.2463,14.8649,16.1202,24.2689,27.2457,5.8988,10.3726,12.0819,8.8041,26.0207,6.1728,10.7464,12.4345,10.1963
2023/05/23,2,20.1,7.4866,7.4866,9.5368,4.4156,21.0851,8.6486,9.8361,17.5437,20.3595,7.4425,4.2065,5.7873,0.7488,20.8895,7.5092,4.1569,6.1551,2.1544
2023/05/22,1,18.7,1.0811,0.2681,1.9074,-1.8372,13.3341,1.0811,2.1858,9.3566,11.9762,1.0442,-4.2931,-1.7964,-6.7797,13.111,1.2281,-4.5036,-1.4976,-5.5751
2023/05/19,5,18.5,-0.5376,0.271,2.21,-1.3333,10.7792,0.271,1.0929,8.187,10.7786,-0.9912,-4.0675,-0.3546,-5.8243,9.8143,-0.9511,-4.5591,-0.7995,-4.2603
2023/05/18,4,18.6,-2.1053,1.9178,4.2017,-0.8,13.0706,0.813,1.6393,8.7718,11.3774,-3.2142,-1.8673,2.7371,-4.8191,14.2672,-3.413,-2.0441,2.4207,-3.3031
2023/05/17,3,19,1.6043,3.8252,6.4426,1.3334,15.8545,2.981,3.8252,11.111,13.7726,0.0004,2.0126,6.6824,-1.5449,16.6693,-0.1442,1.826,6.6868,0.1534
2023/05/16,2,18.7,0.2681,1.6304,5.0562,9.3568,14.7247,1.355,2.1858,9.3566,11.9762,-1.0169,1.9725,6.6605,8.5634,16.1534,-1.1045,2.1839,6.8939,10.6571
2023/05/15,1,18.65,1.084,0.8109,4.7753,10.0296,13.3746,1.084,1.9126,9.0642,11.6768,1.2602,2.241,7.6279,9.7566,15.6327,1.1754,2.1482,7.9422,12.0114
2023/05/12,5,18.45,1.0959,0,8.5294,9.8215,12.1588,0,0.8197,7.8946,10.4792,1.1751,0.7917,11.2322,10.3625,12.891,1.514,0.7193,11.7808,13.3166
2023/05/11,4,18.25,-0.2732,-1.084,7.0381,8.631,8.6317,-1.084,-0.2732,6.725,9.2816,0.5395,-0.4794,9.5469,9.0932,11.7032,0.3317,-0.9595,10.0802,11.721
2023/05/10,3,18.3,-0.5435,-1.0811,7.647,8.9286,8.6061,-0.813,0,7.0174,9.581,0.0029,-1.6492,9.1235,8.5752,11.2207,0.2544,-1.8631,10.0448,11.4288
2023/05/09,2,18.4,-0.5405,-1.0752,7.6023,8.8758,9.5246,-0.271,0.5464,7.6022,10.1798,-0.7197,-1.6586,8.2894,8.0491,11.5262,-1.114,-2.1353,9.1475,10.3357
2023/05/08,1,18.5,0.271,1.0929,8.187,9.4675,9.1452,0.271,1.0929,8.187,10.7785,-0.1994,0.3201,9.0518,8.9465,13.4641,-0.2635,0.3705,10.2936,11.5823
2023/05/05,5,18.45,0,0.8196,7.8946,7.8948,8.5301,0.8196,0.8196,7.8946,10.4791,-0.1092,0.5187,9.4197,7.7449,14.9393,-0.1785,0.6328,11.0904,10.6017
2023/05/04,4,18.45,-0.2703,0.8196,7.8946,7.8948,8.5301,0.8196,0.8196,7.8946,10.4791,-0.6279,-0.4621,9.5271,7.8542,14.3061,-0.5675,-0.3972,11.2629,10.775
2023/05/03,3,18.5,-0.5376,0.5434,8.187,8.1873,8.8242,1.0929,1.0929,8.187,10.7786,-0.0063,-0.6193,10.1701,8.5031,14.5551,-0.0134,-0.6183,11.8417,11.3553
2023/05/02,2,18.6,1.6393,3.3332,8.7718,9.4118,9.4124,1.6393,1.6393,8.7718,11.3773,1.2715,1.6043,10.2313,9.147,15.1726,1.4019,2.0003,11.9187,11.9692
2023/04/28,5,18.3,0,-0.2725,4.2734,7.9646,7.6478,-0.2725,7.0174,7.0174,9.581,-1.0881,-0.1198,5.0525,3.6371,12.7651,-1.2084,0.4116,6.5173,6.0513
2023/04/27,4,18.3,-0.5435,2.2347,4.871,7.9646,7.6478,-0.2725,7.0174,7.0174,9.581,-0.7832,4.1194,7.5168,4.7601,13.1184,-0.7861,4.5082,9.0893,7.2681
2023/04/26,3,18.4,2.2222,1.6575,5.4441,8.5546,7.6031,0.2725,7.6022,7.6022,10.1798,2.1968,4.1676,8.8377,5.5969,15.2342,2.578,4.2827,10.7046,8.1018
2023/04/25,2,18,-2.1739,0.8404,3.1518,6.1948,4.9571,-1.9073,5.2631,5.2631,7.7846,-0.5348,3.9831,6.57,3.2631,12.4789,-0.5494,3.8841,8.0741,5.3833
2023/04/24,1,18.4,0.2725,3.0813,5.4441,8.5546,6.9775,0.2725,7.6022,7.6022,10.1798,0.1195,5.1905,7.2528,3.9077,15.1904,0.408,5.2217,8.7963,6.0784
2023/04/21,5,18.35,2.514,3.0899,4.5584,8.2596,6.3775,3.0899,7.3098,7.3098,9.8804,3.1795,5.1393,3.9814,3.7726,15.281,2.9254,4.9769,4.8237,5.6444
2023/04/20,4,17.9,-1.105,4.9853,1.4163,5.6047,3.7688,0.5618,4.6782,4.6782,7.1857,-0.7058,5.6006,-0.4482,0.4177,12.1738,-0.9869,5.6422,0.6461,2.5656
2023/04/19,3,18.1,1.4006,6.4706,4.6242,6.7847,4.9282,1.6854,5.8478,5.8478,8.3834,2.0243,7.4905,2.5697,1.1761,12.1248,2.1846,8.012,4.3458,3.6237
2023/04/18,2,17.85,0,4.692,3.1791,5.3097,4.6927,0.2809,4.3858,4.3858,6.8863,0.5895,4.9712,0.4841,-0.9617,10.7844,0.708,5.6565,2.1083,1.3336
2023/04/17,1,17.85,0.2809,4.9999,3.1791,5.3097,3.7797,0.2809,4.3858,4.3858,6.8863,0.0667,4.4495,-0.1249,-1.5919,9.8995,0.1578,5.2028,1.3876,0.5922
2023/04/14,5,17.8,4.3988,4.0935,0.8498,5.0147,3.189,4.0935,4.0934,4.0934,6.5869,3.61,3.5067,-2.8545,-2.4414,10.8212,3.5616,4.3506,-1.8445,-0.3298
2023/04/13,4,17.05,0.2941,0.294,-4.4818,0.59,-1.7286,-0.2925,-0.2925,-0.2925,2.0959,1.0988,0.332,-6.0514,-6.0251,6.9232,1.3015,1.3436,-4.8937,-3.8799
2023/04/12,3,17,-0.2933,-0.5849,-4.2253,1.1906,-0.2927,-0.5849,-0.5849,-0.5849,1.7966,-0.4133,-0.994,-6.8451,-6.9642,5.9338,-0.0906,0.0774,-6.0397,-5.4895
2023/04/11,2,17.05,0.2941,-0.2925,-3.9436,1.1871,0.2947,-0.2924,-0.2925,-0.2925,2.096,0.0566,-0.5812,-6.4404,-6.6931,6.9492,0.2385,0.1681,-5.9647,-5.6536
2023/04/10,1,17,-0.5848,-0.5848,-4.2253,0.5919,-0.874,-0.5848,-0.5848,-0.5848,1.7966,-0.8353,-0.636,-6.4792,-6.6582,7.2741,-0.6535,-0.069,-6.1897,-5.8085
2023/04/07,5,17.1,0.5882,0,-8.0644,1.7859,-0.5808,0,0,0,2.3954,0.4255,0.1988,-7.9294,-8.3938,7.232,0.5522,0.5841,-7.6389,-8.6824
2023/04/06,4,17,-0.5848,-1.7341,-8.108,1.1907,-0.874,-0.5848,-0.5848,-0.5848,1.7967,-0.2238,-1.4902,-8.4077,-8.81,8.8947,0.0351,-1.1449,-8.2489,-9.2378
2023/03/31,5,17.1,-1.1561,-2.0057,-9.0424,2.3955,-0.5808,-2.0057,-9.0424,2.3955,2.3955,-1.2736,-1.7126,-11.3918,-9.8439,9.736,-1.187,-1.4813,-11.7496,-11.0227
2023/03/30,4,17.3,-1.7045,-0.2881,-7.9786,3.5931,0.582,-0.8595,-7.9786,3.5931,3.5931,-2.2097,-0.1965,-10.2078,-8.5146,11.2418,-2.3186,-0.0365,-10.654,-9.7901
2023/03/29,3,17.6,0.2849,0.285,-6.3829,5.0749,1.1501,0.8596,-6.3829,5.3895,5.3895,-0.15,0.226,-8.0983,-6.8863,11.2869,-0.2386,0.3962,-8.4316,-8.0443
2023/03/28,2,17.55,0.5731,0.0001,-6.6488,3.8464,2.0355,0.5731,-6.6488,5.0901,5.0901,1.3869,-1.2119,-7.9238,-6.9372,12.4152,1.4089,-1.326,-8.1662,-7.8334
2023/03/27,1,17.45,0,-1.1331,-7.1808,3.561,0.8677,0,-7.1808,4.4912,4.4912,0.5303,-3.7941,-9.2867,-6.9207,11.3142,0.8481,-3.9495,-9.5537,-7.7847
2023/03/24,5,17.45,0.5764,0.867,-7.1808,6.0792,0.8677,0.867,-7.1808,4.4912,4.4912,0.2565,-2.1209,-9.831,-5.4335,10.9493,0.2712,-2.2008,-10.4294,-6.6553
2023/03/23,4,17.35,-1.1396,2.9673,-9.8701,5.4713,-0.5725,0.289,-7.7127,3.8924,3.8924,-1.7962,-1.2558,-11.4616,-5.6858,9.9591,-1.8953,-1.5799,-11.7675,-6.9203
2023/03/22,3,17.55,0,0.573,-7.874,6.3638,0.5737,1.445,-6.6489,5.09,5.09,-1.5922,-1.8501,-10.0899,-2.7584,10.8199,-1.9699,-2.2355,-10.4443,-3.4199
2023/03/21,2,17.55,-0.5666,-0.5666,-3.8355,6.0425,0.8627,1.445,-6.6489,5.09,5.09,-1.1728,-1.5628,-3.5171,-2.9431,12.5189,-1.1893,-1.5911,-3.2782,-3.3332
2023/03/20,1,17.65,2.0231,-1.1204,-4.076,7.9513,1.4375,2.0231,-6.1169,5.6888,5.6888,2.2366,-0.2173,-3.2319,-0.8697,13.1037,2.6287,-0.1102,-2.8327,-1.1737
2023/03/17,5,17.3,2.6706,-2.5351,-7.7332,2.9765,-0.574,-2.5351,-7.9786,3.593,3.593,1.1475,-2.0634,-7.5605,-3.3862,10.8611,0.9257,-2.5018,-7.3758,-4.103
2023/03/16,4,16.85,-3.4384,-7.6711,-1.4619,0.2979,-1.4613,-5.0703,-10.3722,0.8984,0.8984,-2.3566,-4.1866,0.6562,-4.4691,8.6897,-2.5185,-4.3846,1.3348,-4.9452
2023/03/15,3,17.45,-1.1331,-4.6447,2.95,2.0471,2.9507,-1.69,-7.1807,4.4913,4.4913,-1.31,-1.9225,3.2435,-2.3879,12.0397,-1.3336,-1.9972,4.1843,-2.5403
2023/03/14,2,17.65,-1.1204,-5.1074,4.4381,4.4381,2.9162,-0.5633,-6.1169,5.6888,5.6888,0.1654,-1.9704,6.3164,0.2246,13.9372,0.2835,-1.8202,7.8355,0.2488
2023/03/13,1,17.85,0.5634,-3.5135,6.2501,5.3099,4.0823,0.5634,-5.0531,6.8864,6.8864,0.3425,-2.2256,6.1457,-1.8342,13.9532,0.1882,-2.1968,7.5183,-2.1688
2023/03/10,5,17.75,-2.7397,-4.8257,5.6548,5.6549,2.6018,-4.8257,-5.5851,6.2876,6.2876,-1.1896,-4.2989,6.0426,0.0736,13.5403,-1.1736,-4.1926,7.6842,0.268
2023/03/09,4,18.25,-0.2732,-2.4065,7.9882,8.6311,6.1053,-2.1448,-2.9255,9.2816,9.2816,0.0273,-3.5087,6.8858,1.3873,13.42,-0.008,-3.2474,8.1996,1.5674
2023/03/08,3,18.3,-1.6129,0.8264,8.2841,9.5809,5.781,-1.8767,-2.6596,9.5809,9.5809,-1.3626,-0.5821,7.0033,0.8876,11.7659,-1.1549,-0.0489,8.3251,0.756
2023/03/07,2,18.6,0.5405,-1.0639,9.4118,12.3868,7.5151,-0.2681,-1.0639,11.3773,11.3773,-0.0582,-3.3478,6.4446,3.994,15.2033,-0.0645,-3.6074,7.0753,3.8962
2023/03/06,1,18.5,-0.8043,-1.5957,8.1872,11.7826,1.0935,-0.8043,-1.5957,10.7786,10.7786,-1.7979,-3.2709,5.7789,4.7582,12.2171,-1.8748,-3.5226,6.6169,4.6359
2023/03/03,5,18.65,-0.2674,-0.7978,9.0644,11.012,-1.0604,-0.7978,-0.7978,11.6768,11.6768,-0.3296,-1.4727,9.0274,6.7521,11.9086,-0.1615,-1.6452,10.3793,7.0762
2023/03/02,4,18.7,3.0303,-2.8571,10.0001,11.3096,0.2687,-0.5319,-0.5319,11.9762,11.9762,3.0288,-2.7503,9.9771,7.1146,12.9666,3.2615,-2.7943,11.1085,7.2636
2023/03/01,3,18.15,-3.4574,-4.7244,6.4517,8.3583,-3.9677,-3.4574,-3.4574,8.6828,8.6828,-4.0682,-5.8899,5.2949,4.4572,8.8809,-4.6456,-6.3166,6.0655,4.5806
2023/02/24,5,18.8,-2.3377,0.2667,10.9145,13.5954,1.3482,0.2667,10.5882,12.575,12.575,-1.6229,0.111,7.0915,8.7267,13.2308,-1.3302,0.7986,8.2201,9.8791
2023/02/23,4,19.25,1.0499,12.5731,13.5694,16.6669,7.8438,2.6667,13.2353,15.2696,15.2696,-0.2254,12.1557,8.9989,9.7746,21.3589,-0.3712,12.8421,9.8298,10.6696
2023/02/22,3,19.05,4.3836,12.3894,12.3894,16.1588,7.0231,1.6,12.0588,14.072,14.072,5.3103,12.4808,9.1358,10.131,21.2165,5.5231,13.3944,10.1034,11.2549
2023/02/21,2,18.25,-0.8152,7.9882,7.6696,11.2807,0.5515,-2.6667,7.3529,9.2815,9.2815,-0.8909,8.5725,3.4501,3.5737,15.141,-0.7439,9.8489,4.2046,4.2026
2023/02/20,1,18.4,-1.8667,9.5238,8.5545,12.5384,0.273,-1.8667,8.2352,10.1797,10.1797,-2.3288,9.4791,4.4139,5.3254,14.978,-2.1526,10.559,5.0157,6.0158
2023/02/17,5,18.75,9.6491,11.6072,10.6195,13.982,3.0226,11.6072,10.2941,12.2755,12.2755,10.1044,12.2933,6.9579,7.4841,18.2883,10.3949,13.3179,7.3759,7.9447
2023/02/16,4,17.1,0.885,1.1835,1.4837,5.5557,-1.4404,1.7858,0.5882,2.3953,2.3953,0.1229,1.4925,-2.6933,-1.4135,13.2645,0.2123,1.8977,-2.4376,-0.9965
2023/02/15,3,16.95,0.2959,0.2959,0,3.6699,-4.5065,0.8929,-0.2942,1.4971,1.4971,1.7114,1.4822,-4.1067,-2.425,9.5248,2.29,1.7671,-4.0709,-2.4634
2023/02/14,2,16.9,0.5952,-0.5882,-0.2951,3.364,-2.3116,0.5952,-0.5883,1.1976,1.1976,-0.1137,-2.2347,-5.8965,-7.074,10.7076,-0.1741,-3.0415,-6.4834,-9.0136
2023/02/13,1,16.8,0,-1.7543,-0.885,3.0676,-3.1695,0,-1.1765,0.5989,0.5989,0.2718,-2.7384,-5.7431,-7.903,11.9396,0.3987,-3.2748,-6.2627,-9.7273
2023/02/10,5,16.8,-0.5917,-1.7543,-0.5917,3.0676,-3.9994,-1.7543,-1.1765,0.5989,0.5989,-0.5144,-1.6518,-5.886,-12.3568,11.0041,-0.8522,-1.846,-7.1037,-15.9878
2023/02/09,4,16.9,0,-0.5882,-0.295,3.6811,-2.873,-1.1696,-0.5883,1.1977,1.1977,0.1246,-0.6111,-6.0332,-10.6888,11.1917,0.0949,-0.5227,-7.1121,-13.5914
2023/02/08,3,16.9,-0.5882,-0.8798,0.5952,4.3211,-2.3116,-1.1696,-0.5883,1.1977,1.1977,-1.9989,-2.1642,-8.0655,-12.6884,10.759,-2.4978,-2.1862,-9.8822,-16.3523
2023/02/07,2,17,-0.5848,-0.0001,1.1905,4.9384,-0.2927,-0.5848,-0.0001,1.7964,1.7964,-0.6374,-0.8892,-5.9588,-11.5257,13.6698,-0.4366,-0.535,-7.2169,-14.9656
2023/02/06,1,17.1,0,0.8849,1.7857,6.8751,0.0005,0,0.5881,2.3952,2.3952,1.3449,1.5368,-5.3072,-11.2882,12.9092,1.8005,2.5985,-6.7825,-15.2212
2023/02/03,5,17.1,0.5882,0.8849,3.3233,7.5472,0.0005,0.8849,0.5881,2.3952,2.3952,0.5401,-3.6001,-6.3683,-12.5969,11.722,0.4851,-4.0595,-8.6405,-16.9295
2023/02/02,4,17,-0.2933,0.2949,1.7965,6.9183,-0.5842,0.2949,-0.0001,1.7965,1.7965,-1.4284,-4.1398,-8.5126,-12.127,11.1796,-1.5699,-4.5414,-10.9355,-15.7521
2023/02/01,3,17.05,0.2941,0.59,2.0959,6.8967,-0.2918,0.59,0.2941,2.0959,2.0959,-0.7208,-2.6726,-6.9751,-11.3809,12.4624,-0.8394,-2.9249,-9.215,-14.7895
2023/01/31,2,17,0.295,0.295,1.7965,7.5951,-0.5842,0.295,1.7965,1.7965,1.7965,1.7706,-1.9301,-6.1787,-10.285,13.0466,2.6765,-2.0597,-8.2668,-13.4771
2023/01/30,1,16.95,0,0,1.4971,7.6193,-0.8766,0,1.4971,1.4971,1.4971,-3.7561,-3.7561,-8.0952,-13.5356,11.4606,-4.8517,-4.8517,-11.2514,-18.1944
2023/01/17,2,16.95,0.5935,0.2959,0.893,6.6039,-2.0225,0,1.4971,1.4971,1.4971,0.5538,-0.5822,-1.8902,-8.5653,17.3696,0.6878,-1.1049,-3.1944,-11.262
2023/01/16,1,16.85,-0.59,-0.59,0.2977,3.6925,-2.3182,-0.59,0.8983,0.8983,0.8983,-1.284,-1.7749,-2.4447,-10.0099,16.5713,-1.4076,-2.6424,-3.888,-12.2882
2023/01/13,5,16.95,0.8929,0.8929,0.0001,8.6541,-2.5855,0.8929,1.4971,1.4971,1.4971,0.2651,-2.2434,-2.0735,-7.0621,17.0097,-0.194,-3.7013,-3.3038,-9.492
2023/01/12,4,16.8,-0.2967,0,-1.1764,1.5107,-3.9993,0,0.5989,0.5989,0.5989,-0.1625,-3.0109,-1.9909,-11.1056,15.83,-0.2443,-4.0717,-2.5513,-13.7317
2023/01/11,3,16.85,-0.2959,0.597,0.2977,-0.2957,-3.4378,0.2976,0.8982,0.8982,0.8982,0.0521,-3.2928,-0.015,-12.8502,15.9011,0.0609,-4.6412,-0.3352,-15.3506
2023/01/10,2,16.9,-0.295,2.1149,0.5953,-3.1517,-1.7435,0.5953,1.1977,1.1977,1.1977,-0.639,-1.9545,-0.0677,-11.1843,17.097,-0.8427,-3.0999,-0.3979,-12.6264
2023/01/09,1,16.95,0.8929,1.4971,0.893,-2.8652,-1.7385,0.8929,1.4971,1.4971,1.4971,-1.743,-2.8495,0.5751,-10.5274,17.0703,-2.4357,-3.9711,0.4498,-11.7435
2023/01/06,5,16.8,0,0.5988,1.5106,1.8183,-3.1695,0.5988,0.5988,0.5988,0.5988,-0.5055,-1.0679,3.9247,-1.646,18.5779,-0.5819,-1.4718,4.3458,-1.6098
2023/01/05,4,16.8,0.2985,0.2986,0,2.1278,-3.7244,0.5988,0.5988,0.5988,0.5988,-0.4193,-1.2351,4.5373,-1.492,18.9722,-0.7694,-1.567,5.1175,-1.5159
2023/01/04,3,16.75,1.2085,-0.8875,-0.2976,0.2996,-4.0109,0.2994,0.2994,0.2994,0.2994,1.3842,-1.0711,4.8564,-4.2861,19.3459,1.5875,-0.9152,5.9922,-4.7457
