年月日,星期,未調整收盤價(元),日報酬率 %,近一週報酬率 %,近一月報酬率 %,近一季報酬率 %,近一年報酬率 %,本週以來報酬率 %,本月以來報酬率 %,本季以來報酬率 %,本年以來報酬率 %,超額報酬(日)-大盤,超額報酬(週)-大盤,超額報酬(月)-大盤,超額報酬(季)-大盤,超額報酬(年)-大盤,超額報酬(日)-MSCI,超額報酬(週)-MSCI,超額報酬(月)-MSCI,超額報酬(季)-MSCI
2023/7/5,3,45.55,0.1099,0.8858,2.6736,1.3499,17.9457,1.4476,1.4476,1.4476,-0.7815,0.0347,-1.6884,-0.1567,-5.0788,-12.7394,0.6569,0.3806,0.4463,-5.1471
2023/7/4,2,45.5,0.11,1.9036,2.8968,1.2387,17.376,1.3362,1.3362,1.3362,-0.8904,-0.1027,-1.0181,-0.7654,-5.1101,-14.9685,-0.3357,0.5358,0.3266,-5.8441
2023/7/3,1,45.45,1.2249,2.1347,2.7837,1.1274,17.1012,1.2249,1.2249,1.2249,-0.9994,0.4524,-0.0846,-0.6584,-4.9956,-13.3214,0.3193,2.0905,0.6687,-5.4802
2023/6/30,5,44.9,-0.333,0.4474,2.7741,0.4432,14.4036,0.4474,2.8878,-0.0963,-2.1973,-0.9485,-0.0957,-1.3306,-5.1145,-9.2589,-0.1639,2.259,1.5235,-5.2403
2023/6/29,4,45.05,-0.2215,0.783,3.4605,0.997,13.1162,0.783,3.2316,0.2375,-1.8706,-1.0962,0.855,0.4094,-4.8379,-5.4804,-0.0971,2.4283,2.0762,-5.5157
2023/6/28,3,45.15,1.1198,1.0067,3.6901,1.1117,13.6428,1.0067,3.4607,0.46,-1.6527,0.7057,1.9452,-0.0281,-3.492,-3.7753,0.8133,2.5296,1.4866,-6.0919
2023/6/27,2,44.65,0.3371,-0.4458,2.5419,-1.0774,11.5709,-0.1118,2.315,-0.6525,-2.7418,0.8082,1.2366,-0.7487,-3.7986,-3.2608,1.2029,1.4194,0.6507,-7.0601
2023/6/26,1,44.5,-0.4474,-0.7803,2.1974,-1.4097,11.3304,-0.4474,1.9713,-0.9863,-3.0686,0.4326,0.6573,-1.5821,-4.7669,-6.7223,0.5189,0.8879,-0.5837,-7.4114
2023/6/21,3,44.7,-0.3344,0.8676,3.1139,-0.8607,10.3646,0.2242,2.4295,-0.5413,-2.633,0.0057,1.163,-3.2012,-7.8451,-6.1933,-0.2921,1.7028,-3.6854,-11.1656
2023/6/20,2,44.85,0,1.206,3.4599,-0.3146,11.2653,0.5605,2.7732,-0.2076,-2.3063,0.2232,1.4648,-3.2181,-7.938,-8.6524,0.6667,2.0216,-3.3846,-11.3533
2023/6/19,1,44.85,0.5605,1.7602,3.4599,-1.7898,11.2653,0.5605,2.7732,-0.2076,-2.3063,0.4801,0.4669,-3.4567,-10.2862,-4.8581,0.7104,-0.1308,-4.1017,-12.8968
2023/6/16,5,44.6,-0.3352,0.9718,2.4268,-1.3992,10.5128,0.9718,2.2004,-0.7638,-2.8508,-0.1791,0.3017,-5.7202,-11.6291,-4.1383,0.0828,-1.8555,-9.0722,-14.6146
2023/6/15,4,44.75,0.9804,1.4223,3.4595,-2.9322,11.0173,1.3114,2.5441,-0.43,-2.5241,0.6357,-0.5891,-5.9564,-12.2416,-1.8359,0.538,-2.8722,-10.0445,-15.5771
2023/6/14,3,45.9,0,-0.2175,2.6842,-5.3611,10.0713,0.3278,1.5485,-1.3967,-3.4704,0.3035,-0.7801,-5.2911,-15.0762,-2.0443,0.0225,-2.783,-10.2165,-17.7347
2023/6/13,2,45.9,0.5476,-0.2175,2.6842,-1.7133,10.8688,0.3278,1.5485,-1.3967,-3.4704,-0.7819,-2.3971,-5.6198,-10.814,-1.3009,-1.4963,-3.9177,-10.2419,-12.5342
2023/6/12,1,45.65,-0.2186,-0.653,2.125,1.557,10.265,-0.2186,0.9955,-1.9337,-3.9961,0.3167,-1.1254,-4.7581,-5.4143,2.5175,-0.9863,-2.7459,-8.5393,-7.4516
2023/6/9,5,45.75,0.1094,-0.1092,1.5535,-0.7595,11.4156,-0.1092,1.2167,-1.7189,-3.7858,-1.0647,-2.016,-4.273,-5.7121,2.8713,-0.8934,-1.2081,-6.2797,-7.2435
2023/6/8,4,45.7,-0.6522,-0.2184,-0.8681,-1.2962,11.6876,-0.2184,1.1061,-1.8263,-3.891,0.4282,-1.6119,-4.0034,-5.0309,3.5157,0.5705,-1.7182,-8.2429,-6.4434
2023/6/7,3,46,0,1.7699,-0.6483,-1.0755,11.1106,0.4367,1.7699,-1.1818,-3.26,-1.2996,-1.0871,-4.9151,-6.2859,1.4278,-1.0836,-0.2816,-9.9333,-7.0367
2023/6/6,2,46,0.1088,1.6574,-0.6483,-0.6482,11.1106,0.4367,1.7699,-1.1818,-3.26,0.4723,-0.2859,-3.5774,-4.6812,2.9204,-0.3535,1.358,-8.7618,-6.1077
2023/6/5,1,45.95,0.3275,1.8847,-0.7563,-1.2892,11.6404,0.3275,1.6592,-1.2892,-3.3652,-0.5572,-0.0184,-4.0609,-7.0921,3.1412,0.541,2.0841,-8.3723,-7.3871
2023/6/2,5,45.8,0,1.5521,-0.8662,-1.3996,11.276,1.5521,1.3274,-1.6114,-3.6806,-0.6645,-1.0006,-3.5831,-6.5679,3.7283,-1.4034,0.8552,-8.658,-7.6119
2023/6/1,4,45.8,1.3274,1.3274,0.9919,-0.866,11.6687,1.5521,1.3274,-1.6114,-3.6806,0.9801,-0.7642,-2.5386,-5.5673,5.2088,2.0133,-0.1529,-5.5604,-5.3663
2023/5/31,3,45.2,-0.1105,-0.2208,-0.3311,-1.8461,9.1783,0.2217,-0.3311,-2.9003,-4.9424,-0.5103,-1.806,-3.5033,-6.7525,2.5157,0.5413,-3.757,-7.6193,-8.3183
2023/5/30,2,45.25,0.3326,0.2215,-0.2209,-1.7375,9.4266,0.3326,-0.2209,-2.7929,-4.8373,0.7354,-0.6556,-2.9822,-6.2262,2.4704,0.37,-3.5236,-8.213,-8.9082
2023/5/29,1,45.1,0,-0.1108,-0.5516,-2.0632,9.319,0,-0.5516,-3.1152,-5.1527,-1.5278,-2.3306,-3.7286,-6.9745,-0.3658,-0.6827,-3.8712,-8.5841,-9.2741
2023/5/26,5,45.1,-0.2212,0.4454,1.8054,-2.0632,11.2711,0.4454,-0.5516,-3.1152,-5.1527,-0.4332,-1.0964,-2.0109,-5.3958,1.2307,-2.4136,-2.46,-7.0546,-8.5471
2023/5/25,4,45.2,-0.2208,0.2216,1.4585,-1.8461,10.9893,0.6681,-0.3312,-2.9004,-4.9424,-0.0703,-0.8352,-2.2091,-4.9601,1.9488,-1.5469,-0.8924,-4.687,-6.0455
2023/5/24,3,45.3,0.3322,0.8908,-0.6583,-1.6289,11.8977,0.8908,-0.1106,-2.6855,-4.7321,0.6323,-0.6374,-1.9254,-4.8983,1.502,0.7836,-0.2049,-3.7129,-4.4646
2023/5/23,2,45.15,0,0.1108,-1.6344,-2.484,10.3436,0.5568,-0.4413,-3.0077,-5.0475,-0.9229,-2.9287,-4.011,-5.5985,2.1219,0.0226,-3.219,-5.016,-4.7453
2023/5/22,1,45.15,0.5568,0.7811,-1.6344,-1.5269,12.7366,0.5568,-0.4413,-3.0077,-5.0475,-0.2976,-2.3526,-3.0748,-5.4881,5.841,0.7038,-3.9907,-5.0394,-5.2648
2023/5/19,5,44.9,-0.4435,0.4473,-2.9194,-2.1788,12.5191,0.4473,-0.9926,-3.5448,-5.5733,-0.1769,-0.8143,0.6034,-5.585,6.2333,-0.857,-4.3829,-5.9288,-5.1058
2023/5/18,4,45.1,0.4454,1.3481,-2.6972,-1.7431,12.2063,0.8947,-0.5516,-3.1151,-5.1526,0.1302,-0.7765,0.4829,-5.4256,5.9759,-0.8623,-2.6138,-4.4782,-4.2462
2023/5/17,3,44.9,-0.4435,-0.4436,-4.2647,-2.1788,12.2477,0.4473,-0.9925,-3.5447,-5.5732,-1.6274,-0.0962,-0.3023,-5.5355,5.4056,-2.192,-2.4428,-4.0206,-3.3588
2023/5/16,2,45.1,0.6696,0.1109,-4.0429,-2.3811,12.6119,0.8948,-0.5515,-3.115,-5.1526,-0.3457,1.6008,0.2929,-4.7711,5.2784,-0.703,0.6643,-2.2051,-1.0807
2023/5/15,1,44.8,0.2237,-2.8201,-4.6811,-3.2398,10.9273,0.2237,-1.213,-3.7594,-5.7834,1.2001,1.024,0.6162,-6.1847,4.3798,0.3151,-1.4827,-1.5143,-1.258
2023/5/12,5,44.7,0.4494,-3.4558,-4.3852,-4.8937,10.5477,-3.4558,-1.4335,-3.9743,-5.9937,-0.134,-0.5645,0.1019,-8.1223,0.5234,0.8675,-2.7366,-1.1338,-1.3986
2023/5/11,4,44.5,-1.3304,-4.3012,-4.9146,-5.3192,9.5303,-3.8878,-1.8744,-4.4039,-6.4143,0.7826,-1.1329,-0.2697,-7.9491,2.3612,-0.7255,-4.1767,-1.8725,-2.2293
2023/5/10,3,45.1,0.111,-2.1692,-3.7354,-4.0426,11.1391,-2.5919,-0.5514,-3.1149,-5.1525,0.0872,-1.6156,-1.7944,-8.8879,1.8901,0.9089,-2.9512,-1.3375,-1.5425
2023/5/9,2,45.05,-2.2777,-2.4893,-3.6364,-6.5353,10.2294,-2.6999,-0.6616,-3.2223,-5.2576,-0.879,-1.4017,-2.2566,-10.361,0.2344,-2.8512,-3.5493,-2.0912,-5.0754
2023/5/8,1,46.1,-0.432,1.6537,-1.3904,-4.6535,10.7074,-0.432,1.6537,-0.9666,-3.0494,-0.4367,-0.1282,-1.4095,-9.7701,2.0977,-0.9665,0.9314,0.7162,-2.5388
2023/5/5,5,46.3,-0.4301,2.0948,-0.537,-2.731,8.4237,2.0948,2.0948,-0.537,-2.6287,-0.7267,0.3176,-0.7255,-9.1713,1.121,-0.6086,1.908,2.6589,-0.0242
2023/5/4,4,46.5,0.8677,3.6789,-0.1073,-2.3109,8.892,2.5358,2.5358,-0.1073,-2.2081,0.3376,0.5372,0.0005,-8.4363,0.0539,0.5705,2.4621,3.261,0.5694
2023/5/3,3,46.1,-0.2165,4.0631,-0.9666,-3.1512,7.9553,1.6537,1.6537,-0.9666,-3.0494,0.2967,0.9447,-0.3321,-8.7171,-0.3089,0.3077,2.9014,2.688,0.0168
2023/5/2,2,46.2,1.8743,3.7036,-0.7518,-2.5316,10.0548,1.8743,1.8743,-0.7518,-2.839,0.4125,-0.0177,-0.6298,-8.8172,1.0366,1.6369,2.3706,2.3952,0.0258
2023/4/28,5,45.35,1.1148,-1.1983,-1.9457,-3.8175,8.529,-1.1983,-2.5778,-2.5778,-4.6266,-0.5264,-1.6977,-1.1875,-14.8682,0.3205,-0.0936,-0.5143,0.2981,-5.7308
2023/4/27,4,44.85,1.2415,-2.0743,-4.0639,-4.8779,7.7055,-2.2876,-3.6518,-3.6518,-5.6781,0.734,1.2219,-0.343,-14.1355,0.4793,0.9989,0.1992,0.1544,-5.5744
2023/4/26,3,44.3,-0.5612,-4.2163,-5.2404,-6.0444,5.5288,-3.4858,-4.8333,-4.8333,-6.8348,-0.6296,1.4203,-1.1723,-14.7503,0.2635,-0.2054,-1.5911,0.0202,-6.4972
2023/4/25,2,44.55,-2.3026,-3.8835,-4.7056,-5.5141,5.3975,-2.9412,-4.2962,-4.2962,-6.309,0.16,1.735,-0.5719,-14.1457,0.9553,-0.6781,-0.8398,0.2167,-6.3256
2023/4/24,1,45.6,-0.6536,-2.7719,-2.4596,-3.2872,5.0047,-0.6536,-2.0406,-2.0406,-4.1008,-1.4458,0.9429,-0.7464,-14.6615,1.8456,-0.5181,-0.6315,0.8926,-5.7634
2023/4/21,5,45.9,0.2183,-2.3405,-1.7128,-2.651,5.9309,-2.3405,-1.3962,-1.3962,-3.4699,2.4158,1.376,-1.761,-13.1499,5.2401,0.6297,-0.4535,-1.4474,-5.2662
2023/4/20,4,45.8,-0.973,-2.1367,-1.7164,-2.863,6.0545,-2.5532,-1.6109,-1.6109,-3.6801,0.9519,-0.9078,-4.2737,-15.8447,2.4199,-0.8549,-1.4798,-2.4867,-5.9022
2023/4/19,3,46.25,-0.2157,-1.0694,-2.2195,-1.9086,6.7387,-1.5957,-0.6442,-0.6442,-2.7337,-0.3033,-1.3188,-7.4025,-17.1077,0.6883,0.5683,0.472,-2.4979,-5.0696
2023/4/18,2,46.35,-1.1727,-0.9614,-2.0082,-1.6965,6.1421,-1.383,-0.4294,-0.4294,-2.5235,-0.6774,-1.541,-7.0991,-16.7949,-0.1531,-0.4647,0.0031,-3.079,-5.6727
2023/4/17,1,46.9,-0.2128,0.1068,-0.8454,-0.53,10.3274,-0.2128,0.7521,0.7521,-1.3668,-1.0033,-1.6432,-6.4594,-16.2013,3.6077,-0.3359,0.3097,-2.6369,-5.2476
2023/4/14,5,47,0.4274,0.5349,-3.0925,0.2135,10.5627,0.5349,0.9669,0.9669,-1.1565,0.0981,-1.019,-9.3399,-15.9556,6.5234,-0.4098,0.792,-5.7867,-5.131
2023/4/13,4,46.8,0.107,0.0001,0.2144,-0.213,9.7185,0.1071,0.5372,0.5372,-1.5771,0.564,-1.6164,-4.7716,-16.0008,5.9459,1.1144,1.0498,-0.1975,-4.6829
2023/4/12,3,46.75,-0.1068,0.4298,4.0047,-0.4258,9.4774,0.0001,0.4298,0.4298,-1.6823,-0.524,-1.4325,-0.7797,-16.353,3.9639,0.0959,1.0921,2.1904,-7.1059
2023/4/11,2,46.8,-0.1067,0.5372,4.1159,-0.6368,10.092,0.107,0.5372,0.5372,-1.5772,-0.7694,-0.9019,-0.2332,-15.0597,5.8395,-0.1623,0.9977,2.0948,-7.4776
2023/4/10,1,46.85,0.2139,0.6445,4.2271,-0.8465,10.5862,0.2139,0.6445,0.6445,-1.4721,-0.3823,-0.1267,0.565,-14.8002,9.1573,0.1452,1.1604,2.2627,-7.2469
2023/4/7,5,46.75,-0.1068,0.4297,0.5378,-1.0582,12.1382,0.4297,0.4297,0.4297,-1.6824,-0.498,0.2557,-0.3528,-15.7453,10.8214,-0.1428,1.0138,0.9632,-11.5264
2023/4/6,4,46.8,0.5371,1.08,1.08,-0.9524,12.1284,0.5371,0.5371,0.5371,-1.5773,0.7534,1.0611,0.4158,-15.1926,13.4589,1.157,1.6692,0.9391,-11.3809
2023/3/31,5,46.55,0.54,-0.4277,1.0858,-2.1031,12.4393,-0.4277,1.0858,-2.1031,-2.1031,0.3043,0.0171,-2.2075,-20.0192,14.4717,0.5091,0.0967,-1.6214,-15.5213
2023/3/30,4,46.3,0.2165,-0.6437,0.5428,-2.6289,10.5469,-0.9625,0.5428,-2.6289,-2.6289,-0.6632,-0.4601,-2.5076,-20.2677,13.3871,-0.3976,-0.3921,-2.1326,-16.012
2023/3/29,3,46.2,-0.1081,-0.9646,0.3256,-2.7369,11.076,-1.1764,0.3256,-2.8392,-2.8392,0.1906,-0.4772,-1.8262,-19.2337,14.1419,-0.6316,-0.8534,-1.7232,-15.856
2023/3/28,2,46.25,-1.0695,-0.9636,0.4342,-2.22,11.4548,-1.0695,0.4342,-2.7341,-2.7341,0.3236,-2.2797,-2.0236,-19.3187,13.5399,-0.2337,-2.2896,-1.0831,-13.8997
2023/3/27,1,46.75,0,0.3219,1.52,-2.1968,12.1381,0,1.52,-1.6826,-1.6826,-0.1451,-2.6878,-2.3854,-18.8007,13.2621,0.8481,-2.4945,-0.853,-13.5425
2023/3/24,5,46.75,0.3219,-1.1628,1.52,-4.1027,12.1381,-1.1628,1.52,-1.6826,-1.6826,-0.1768,-4.6261,-2.2348,-20.9261,13.9906,0.0167,-4.2306,-1.7287,-16.8372
2023/3/23,4,46.6,-0.1072,-0.5337,0.6478,-4.4104,12.0376,-1.4799,1.1942,-1.998,-1.998,-0.6798,-5.2125,-2.1279,-20.6541,13.9987,-0.8629,-5.0808,-1.2496,-16.8019
2023/3/22,3,46.65,-0.1071,-2.3037,1.7447,-5.5669,12.6807,-1.3742,1.3028,-1.8929,-1.8929,-1.6153,-5.3563,-2.2358,-20.708,14.2923,-2.077,-5.1122,-0.8257,-15.3507
2023/3/21,2,46.7,0.2146,-3.7113,1.7429,-4.9849,13.8632,-1.2685,1.4114,-1.7877,-1.7877,-0.0406,-5.9608,0.4683,-19.6838,16.424,-0.4081,-4.7359,2.3002,-14.3606
2023/3/20,1,46.6,-1.4799,-0.2141,1.0846,-0.8512,13.4859,-1.4799,1.1943,-1.998,-1.998,-2.066,-1.3243,-0.7396,-15.6312,16.0987,-0.8743,0.796,2.3278,-9.9761
2023/3/17,5,47.3,0.9605,5.228,3.05,-3.6661,15.3261,5.228,2.7143,-0.5259,-0.5259,-0.719,5.3585,1.1496,-14.3274,17.7005,-0.7844,5.2614,3.4075,-10.7456
2023/3/16,4,46.85,-1.8848,1.6269,1.4068,-4.5826,15.5888,4.2269,1.7371,-1.4722,-1.4722,-0.8949,5.7763,0.9515,-13.416,16.1428,-0.9649,4.9134,4.2035,-9.8257
2023/3/15,3,47.75,-1.5464,3.1317,3.1316,-2.3518,16.5604,6.2291,3.6915,0.4205,0.4205,-2.2635,6.3228,0.0865,-10.6824,15.6307,-1.7469,5.7791,4.3658,-6.9391
2023/3/14,2,48.5,3.8544,4.301,4.6384,-1.222,17.5603,7.8977,5.3202,1.9978,1.9978,4.7162,7.8673,2.8334,-8.7188,20.5297,5.2583,7.5882,8.0359,-5.4114
2023/3/13,1,46.7,3.8932,0.8639,0.107,-4.5966,13.863,3.8932,1.4114,-1.7877,-1.7877,4.5414,3.4304,-2.8559,-14.8439,15.9703,3.518,2.1806,1.3752,-12.0753
2023/3/10,5,44.95,-2.4946,-3.4372,-4.3619,-4.3617,9.5962,-3.4372,-2.3888,-5.468,-5.468,-0.0823,-2.8123,-7.5053,-14.2372,11.6531,-0.9285,-2.8041,-2.3325,-9.7487
2023/3/9,4,46.1,-0.432,-0.7535,-4.357,-1.9149,12.4002,-0.9667,0.1085,-3.0495,-3.0495,-0.432,-2.8698,-9.0471,-14.5064,10.0822,-0.1668,-1.5945,-4.1456,-8.9786
2023/3/8,3,46.3,-0.4301,0.2164,-4.24,-1.4893,13.9604,-0.5371,0.5428,-2.6289,-2.6289,-0.7569,-2.1218,-8.7493,-14.2546,9.7959,0.0279,-0.6589,-4.199,-10.3143
2023/3/7,2,46.5,0.432,0.9771,-3.9257,-0.5347,13.3754,-0.1074,0.9771,-2.2083,-2.2083,0.266,-1.5826,-9.0698,-13.2808,12.1389,-0.173,-1.5664,-6.2622,-9.0253
2023/3/6,1,46.3,-0.5371,0.5428,-3.1382,0.1081,9.1634,-0.5371,0.5428,-2.6289,-2.6289,-1.8687,-1.847,-9.1054,-10.8104,12.0658,-1.6076,-1.3841,-4.7086,-7.0386
2023/3/3,5,46.55,0.2153,1.0857,-2.2059,2.3078,8.763,1.0857,1.0857,-2.1031,-2.1031,-0.0643,0.0414,-6.1328,-6.1035,14.0151,0.3212,0.2384,-0.8911,-1.628
2023/3/2,4,46.45,0.5411,0.3239,-2.0043,2.088,9.021,0.8686,0.8686,-2.3134,-2.3134,0.3237,0.0144,-5.8125,-6.021,14.3042,0.7723,0.3867,-0.896,-1.958
2023/3/1,3,46.2,0.3257,0.7633,-1.8067,3.1251,9.0518,0.3257,0.3257,-2.8392,-2.8392,-0.2183,-1.0817,-7.1236,-5.6279,14.2765,-0.8625,-0.8289,-2.1928,-0.6526
2023/2/24,5,46.05,-0.54,0.3268,-2.333,2.2198,10.587,0.3268,-1.7076,-3.1546,-3.1546,-0.0903,-1.2872,-11.5478,-8.1425,13.4652,0.4675,0.8588,-5.0274,-1.4965
2023/2/23,4,46.3,0.9815,0.2165,-1.8027,2.095,9.0395,0.8715,-1.174,-2.6288,-2.6288,-0.7701,-2.099,-11.5109,-10.0829,14.4595,-0.4396,0.4855,-5.5423,-3.9023
2023/2/22,3,45.85,-0.1089,-0.9719,-2.7572,3.2658,12.5854,-0.1089,-2.1345,-3.5752,-3.5752,1.0245,-3.0975,-10.5768,-7.8975,18.8318,1.0306,0.033,-5.0431,-1.6381
2023/2/21,2,45.9,-0.4338,-0.971,-2.6512,-0.9708,12.7082,0,-2.0278,-3.4701,-3.4701,-1.2331,-3.756,-11.7068,-13.0774,19.6526,-0.3625,0.8897,-6.1161,-8.0489
2023/2/20,1,46.1,0.4357,-1.1791,-2.227,3.3633,12.7983,0.4357,-1.601,-3.0495,-3.0495,-0.2257,-3.42,-10.4179,-7.564,20.5892,0.1498,-0.144,-5.7658,-3.1593
2023/2/17,5,45.9,-0.6494,-2.3405,-2.6512,3.3785,12.4417,-2.3405,-2.0278,-3.4701,-3.4701,-0.8869,-3.4282,-10.1312,-6.0698,20.3806,0.0964,-0.6298,-5.8948,-2.6587
2023/2/16,4,46.2,-0.216,-4.1494,-2.1186,5.8421,11.9854,-1.7022,-1.3874,-2.8391,-2.8391,-1.7787,-4.0407,-9.7321,-4.419,20.3921,-0.8887,-3.4352,-6.0399,-0.7102
2023/2/15,3,46.3,-0.1079,-4.2399,-1.2792,3.8119,12.8879,-1.4894,-1.174,-2.6288,-2.6288,0.3871,-2.4243,-8.1473,-5.7388,21.4527,1.8862,-2.7687,-5.3501,-2.3214
2023/2/14,2,46.35,-0.6431,-4.2355,-1.1726,1.7566,13.5441,-1.383,-1.0672,-2.5236,-2.5236,-0.9088,-3.8321,-8.5723,-9.0772,21.2981,-1.4124,-6.6888,-7.361,-10.6211
2023/2/13,1,46.65,-0.7447,-2.4058,-0.5329,5.3051,13.7413,-0.7447,-0.4269,-1.8927,-1.8927,-0.2707,-2.6823,-7.648,-6.1055,23.931,-0.346,-3.9263,-5.9106,-7.4899
2023/2/10,5,47,-2.4896,-1.2604,-0.529,6.3351,14.5947,-1.2604,0.3202,-1.1566,-1.1566,-1.5407,-1.3903,-7.1069,-8.1315,24.3769,-2.7501,-1.3521,-7.041,-12.7203
2023/2/9,4,48.2,-0.3102,1.6878,3.1016,9.6703,17.7976,1.2606,2.8816,1.367,1.367,-0.1375,0.4318,-4.3773,-5.7544,26.2415,-0.2153,1.7533,-3.7155,-7.6021
2023/2/8,3,48.35,-0.1033,2.763,2.328,11.2775,18.7241,1.5756,3.2017,1.6825,1.6825,-1.0395,-0.3661,-6.7975,-6.0537,26.0239,-2.0129,1.4566,-8.1495,-9.3959
2023/2/7,2,48.4,1.2552,3.3084,2.4338,10.5024,18.7063,1.6807,3.3084,1.7876,1.7876,0.3051,0.2179,-5.6795,-5.6061,26.1633,1.4034,2.7735,-5.9735,-9.4016
2023/2/6,1,47.8,0.4202,2.4651,1.164,8.884,17.7923,0.4202,2.0278,0.5258,0.5258,1.0397,-0.4795,-5.9318,-6.9961,25.2848,2.2207,4.1788,-7.4042,-13.2123
2023/2/3,5,47.6,0.4219,0.9544,1.0616,7.6925,17.2994,0.9544,1.6008,0.1052,0.1052,0.2568,-5.2313,-8.5971,-9.8412,24.2152,0.3188,-3.99,-10.9022,-16.7843
2023/2/2,4,47.4,0.7439,0.5303,-0.3154,8.8406,16.8066,0.5303,1.174,-0.3154,-0.3154,-0.9301,-5.4804,-11.1228,-9.4509,23.8758,-0.5327,-4.3061,-13.0473,-13.8299
2023/2/1,3,47.05,0.4269,-0.2121,-1.0515,7.913,15.9441,-0.2121,0.4269,-1.0515,-1.0515,-0.4715,-4.4773,-10.0345,-9.9025,24.5434,-0.7066,-3.7269,-12.3624,-13.7732
2023/1/31,2,46.85,0.4287,-0.6362,-1.4721,10.8877,15.4512,-0.6362,-1.4721,-1.4721,-1.4721,-0.3786,-3.9731,-9.4848,-7.612,24.8643,2.8102,-2.9909,-11.5355,-10.1844
2023/1/30,1,46.65,-1.0604,-1.0604,-1.8927,11.7367,14.9584,-1.0604,-1.8927,-1.8927,-1.8927,-3.5697,-3.5697,-9.0404,-7.3645,25.097,-5.9121,-5.9121,-14.6412,-14.077
2023/1/17,2,47.15,-0.1059,-0.2116,-3.9715,8.6406,12.8362,0.5331,-0.8412,-0.8412,-0.8412,-0.4679,-0.4509,-5.0112,-4.5454,28.7525,-0.0116,-1.6125,-8.0589,-9.2253
2023/1/16,1,47.2,0.6397,0.9625,-3.8696,10.7981,13.6118,0.6397,-0.7361,-0.7361,-0.7361,-0.2195,1.1962,-4.545,-1.3668,29.0239,-0.1779,-1.0899,-8.0553,-5.1826
2023/1/13,5,46.9,-0.1065,-0.7408,-4.188,16.089,12.1084,-0.7408,-1.367,-1.367,-1.367,0.2307,-0.9993,-4.1503,1.5835,28.9824,-1.1934,-5.335,-7.4918,-2.0571
2023/1/12,4,46.95,-0.3185,0.9677,-1.9833,9.6961,12.0987,-0.635,-1.2619,-1.2619,-1.2619,0.5673,-0.7139,-1.6738,-0.8728,28.866,-0.2661,-3.104,-3.3581,-5.5463
2023/1/11,3,47.1,-0.3175,0.9646,0.2128,10.5633,12.1983,-0.3175,-0.9464,-0.9464,-0.9464,-0.5674,-1.7879,0.0109,-1.358,28.038,0.0393,-4.2736,-0.4201,-4.4916
