年月日,星期,未調整收盤價(元),日報酬率 %,近一週報酬率 %,近一月報酬率 %,近一季報酬率 %,近一年報酬率 %,本週以來報酬率 %,本月以來報酬率 %,本季以來報酬率 %,本年以來報酬率 %,超額報酬(日)-大盤,超額報酬(週)-大盤,超額報酬(月)-大盤,超額報酬(季)-大盤,超額報酬(年)-大盤,超額報酬(日)-MSCI,超額報酬(週)-MSCI,超額報酬(月)-MSCI,超額報酬(季)-MSCI
2023/6/30,5,64.5,-0.463,-9.5372,2.5436,46.5911,123.0089,-9.5372,-1.2252,45.4341,80.42,-0.3051,-7.8697,0.7822,39.8648,108.9134,-0.2939,-7.7255,1.293,40.9075
2023/6/29,4,64.8,2.3697,-9.1164,0.4651,51.0492,121.1271,-9.1164,-0.7658,46.1106,81.2593,2.3303,-7.6044,-1.3742,43.6141,109.9585,2.4941,-7.4711,-0.9191,44.5365
2023/6/28,3,63.3,0,-11.2202,1.7684,48.2437,118.8599,-11.2202,-3.0629,42.7284,77.0634,-0.2826,-9.6694,-0.8403,40.3839,109.173,-0.3065,-9.6974,-0.4351,41.0401
2023/6/27,2,63.3,-3.5061,-2.4654,1.7684,47.2094,119.2217,-11.2202,-3.0629,42.7284,77.0634,-2.5017,-0.7371,-0.5512,40.5289,110.6043,-2.6403,-0.6001,-0.1229,41.2267
2023/6/26,1,65.6,-7.9944,2.34,5.4661,54.1717,122.7685,-7.9944,0.4593,47.9144,83.497,-7.1622,3.5865,2.1085,46.9803,111.2948,-7.0281,4.0082,2.685,48.1701
2023/6/21,3,71.3,9.8613,4.5453,8.5235,71.3944,148.158,7.3794,9.1882,60.7667,99.4411,9.7595,4.7527,2.1713,60.5078,138.7885,9.9036,5.3805,1.7242,61.0895
2023/6/20,2,64.9,1.248,2.6898,-1.2178,58.2929,125.883,-2.2591,-0.6126,46.3361,81.539,1.767,2.8739,-7.4618,46.8475,114.0577,1.9147,3.5053,-8.0622,47.2541
2023/6/19,1,64.1,-3.4639,2.3962,-2.4354,59.0574,113.5222,-3.4639,-1.8377,44.5323,79.3013,-3.3809,0.5136,-9.2337,47.2697,103.0803,-3.314,0.5052,-9.9969,47.9503
2023/6/16,5,66.4,-2.3529,2.7864,6.24,67.4657,120.4826,2.7864,1.6845,49.7184,85.735,-2.0871,0.4028,-4.0638,53.8811,111.3262,-1.9349,-0.0409,-5.2591,54.2502
2023/6/15,4,68,-0.2933,6.25,7.7654,63.6585,125.7954,5.2631,4.1347,53.326,90.2105,-0.8551,2.6567,-4.2535,51.0033,117.4469,-0.7357,1.9555,-5.7386,51.0137
2023/6/14,3,68.2,7.9114,4.7619,17.182,62.7689,129.7362,5.5728,4.4411,53.7771,90.77,7.7863,2.8966,5.9852,50.5448,122.3162,7.9339,2.1964,4.2813,50.3953
2023/6/13,2,63.2,0.9585,-1.2499,8.591,46.4661,118.8754,-2.1672,-3.2159,42.5031,76.7839,-0.5822,-3.9642,-2.4669,35.8234,111.7472,-1.0854,-4.9502,-4.3352,35.6452
2023/6/12,1,62.6,-3.096,-4.4275,7.56,54.1875,111.8941,-3.096,-4.1348,41.1502,75.1055,-3.5044,-5.8691,-1.8128,44.9829,108.8856,-3.8637,-6.5204,-3.1043,45.1788
2023/6/9,5,64.6,0.9375,1.5723,17.4545,60.2981,122.9867,1.5723,-1.072,45.6598,80.7,0.0249,0.4979,10.0873,53.2236,121.3923,-0.0653,0.4735,9.6213,53.8141
2023/6/8,4,64,-1.6897,-1.0819,13.4751,58.8092,115.9353,0.6289,-1.9908,44.3069,79.0217,-0.5741,-2.4206,6.8882,53.0219,115.5567,-0.467,-2.5818,6.1003,53.662
2023/6/7,3,65.1,1.7188,-0.3063,15.8362,60.9398,119.2935,2.3585,-0.3063,46.7872,82.0986,0.7593,-2.3783,7.5398,54.2267,116.8133,0.6352,-2.3577,6.5513,54.9786
2023/6/6,2,64,-2.2901,1.7488,13.8789,60.2005,114.897,0.6289,-1.9909,44.3068,79.0216,-2.5727,0.9131,6.6117,53.8689,113.9598,-2.7524,1.4494,5.7654,54.7411
2023/6/5,1,65.5,2.9874,1.5504,16.5479,63.7503,113.7674,2.9874,0.3062,47.6891,83.2174,2.9424,1.0809,9.583,56.6648,112.79,3.2009,1.7499,8.932,57.6524
2023/6/2,5,63.6,-1.7002,2.2508,6.8907,58.0128,107.5666,2.2508,-2.6034,43.405,77.9028,-2.8766,1.0279,0.0451,50.9089,106.6346,-3.1036,1.5539,-0.9011,51.8005
2023/6/1,4,64.7,-0.9188,1.5699,7.2969,58.579,117.2477,4.0193,-0.9188,45.8853,80.9798,-0.5188,0.2156,1.3051,52.7187,118.2222,-0.2329,0.0895,0.7445,54.0787
2023/5/31,3,65.3,3.8156,0.4615,8.2918,59.2688,115.8039,4.9839,8.2918,47.2381,82.658,4.079,-2.1354,1.8745,52.3342,117.1655,4.4674,-3.0747,1.0036,52.7966
2023/5/30,2,62.9,-2.4806,-4.5524,4.3117,53.4151,108.8605,1.1254,4.3117,41.8266,75.9447,-2.3991,-7.2377,-2.3867,46.1981,108.7878,-2.4432,-8.2975,-3.6804,46.2443
2023/5/29,1,64.5,3.6977,-1.2252,6.9651,57.3175,108.5545,3.6977,6.9651,45.4342,80.4202,2.9025,-4.0396,0.1796,50.0131,106.2796,3.015,-4.9856,-1.0674,50.1067
2023/5/26,5,62.2,-2.3548,-5.3273,15.8286,51.7078,101.4287,-5.3273,3.1509,40.2483,73.9867,-3.6625,-7.3682,8.4761,45.2499,98.071,-4.5472,-8.2326,6.9686,45.2239
2023/5/25,4,63.7,-2,-4.7832,30.3992,55.3664,111.8527,-3.0441,5.6385,43.6305,78.1825,-2.8211,-5.9639,24.4055,50.2827,110.6857,-3.3261,-5.8973,24.2536,51.167
2023/5/24,3,65,-1.3657,-4.8316,33.1968,58.5371,116.1762,-1.0655,7.7944,46.5617,81.8189,-1.1883,-6.3011,29.7895,54.3092,114.9506,-0.9143,-5.9273,30.1421,55.7014
2023/5/23,2,65.9,0.9188,5.44,37.7221,59.5647,119.1694,0.3044,9.2869,48.591,84.3364,0.8747,2.1598,33.9726,55.8979,118.9739,0.9414,2.1102,34.3405,57.3034
2023/5/22,1,65.3,-0.6088,3.4865,36.4683,57.9208,120.3216,-0.6088,8.2919,47.2382,82.6581,-0.6457,-1.0747,32.7645,52.9782,120.0985,-0.4618,-1.2852,33.0632,54.1829
2023/5/19,5,65.7,-1.7937,12.8865,28.3204,61.0301,122.0286,12.8865,8.9552,48.1401,83.777,-2.2473,8.548,25.7559,56.5391,121.0638,-2.2072,8.0564,25.311,58.1031
2023/5/18,4,66.9,-2.0498,16.5504,27.1864,63.9712,129.4141,14.9484,10.9452,50.8458,87.1336,-3.1587,12.7653,25.7218,59.9521,130.6107,-3.3575,12.5885,25.4054,61.4681
2023/5/17,3,68.3,9.28,15.177,29.6015,67.4026,138.5089,17.3539,13.267,54.0026,91.0497,7.6761,13.3644,29.8413,64.5243,139.3237,7.5315,13.1778,29.8457,66.2226
2023/5/16,2,62.5,-0.9509,13.6363,19.7319,57.4314,115.738,7.3882,3.6484,40.9247,74.8259,-2.2359,13.9784,21.3361,56.6381,117.1666,-2.3235,14.1898,21.5696,58.7318
2023/5/15,1,63.1,8.4192,11.8794,20.8813,57.9481,120.3503,8.4192,4.6435,42.2777,76.5043,8.5954,13.3095,23.7339,57.6752,122.6084,8.5106,13.2168,24.0482,59.9299
2023/5/12,5,58.2,1.3937,3.5588,11.0689,50.7779,98.6051,3.5588,-3.4825,31.2292,62.798,1.4729,4.3504,13.7717,51.3189,99.3373,1.8118,4.278,14.3203,54.273
2023/5/11,4,57.4,-3.204,-0.8635,17.3827,48.7054,85.0267,2.1353,-4.8092,29.4254,60.5602,-2.3913,-0.2589,19.8915,49.1676,88.0982,-2.5991,-0.739,20.4248,51.7954
2023/5/10,3,59.3,7.8182,5.7042,21.5166,53.6277,87.1209,5.516,-1.6583,33.7095,65.8749,8.3646,5.136,22.9931,53.2742,89.7356,8.6161,4.9222,23.9144,56.1278
2023/5/9,2,55,-2.4823,-7.563,14.703,44.1685,71.9981,-2.1352,-8.7894,24.0138,53.8468,-2.6615,-8.1464,15.3901,43.3417,73.9998,-3.0558,-8.623,16.2482,45.6284
2023/5/8,1,56.4,0.3559,-6.4676,17.6228,42.7856,69.544,0.3559,-6.4676,27.1706,57.763,-0.1145,-7.2404,18.4875,42.2646,73.8629,-0.1786,-7.1899,19.7294,44.9004
2023/5/5,5,56.2,-2.9361,-6.7993,26.7196,61.7275,72.4057,-6.7993,-6.7993,26.7196,57.2035,-3.0453,-7.1003,28.2447,61.5776,78.8149,-3.1146,-6.9861,29.9154,64.4344
2023/5/4,4,57.9,3.2086,-1.8644,30.5527,66.6196,77.6208,-3.9801,-3.9801,30.5527,61.9588,2.851,-3.1461,32.1853,66.579,83.3968,2.9114,-3.0812,33.9211,69.4999
2023/5/3,3,56.1,-5.7143,4.4692,26.494,61.4397,65.7878,-6.9652,-6.9652,26.494,56.9237,-5.183,3.3065,28.4771,61.7555,71.5187,-5.1901,3.3075,30.1487,64.6077
2023/5/2,2,59.5,-1.3267,21.8014,34.1604,68.0799,81.4664,-1.3267,-1.3267,34.1604,66.4342,-1.6945,20.0725,35.6199,67.8151,87.2265,-1.5641,20.4685,37.3073,70.6373
2023/4/28,5,60.3,2.2034,26.0189,41.2182,73.2767,83.1066,26.0189,35.9642,35.9642,68.672,1.1153,26.1716,41.9972,68.9491,88.224,0.995,26.703,43.462,71.3633
2023/4/27,4,59,9.8696,19.5543,37.2096,69.541,73.6232,23.3021,33.033,33.033,65.0356,9.6299,21.439,39.8554,66.3364,79.0938,9.627,21.8279,41.428,68.8445
2023/4/26,3,53.7,9.9284,4.8829,26.2048,54.3111,62.1254,12.2258,21.0826,21.0826,50.2105,9.903,7.393,29.5985,51.3533,69.7564,10.2842,7.5081,31.4653,53.8583
2023/4/25,2,48.85,0.1025,-7.1292,14.8064,40.3742,47.0588,2.0899,10.1468,10.1468,36.6439,1.7416,-3.9865,18.2246,37.4426,54.5807,1.727,-4.0856,19.7286,39.5627
2023/4/24,1,48.8,1.9854,-7.4004,14.6888,40.2305,46.9082,1.9854,10.034,10.034,36.504,1.8324,-5.2912,16.4976,35.5836,55.1211,2.1209,-5.26,18.041,37.7542
2023/4/21,5,47.85,-3.0395,-8.3333,15.0242,37.5005,43.2252,-8.3333,7.8919,7.8919,33.8466,-2.374,-6.284,14.4472,33.0135,52.1287,-2.6281,-6.4464,15.2896,34.8853
2023/4/20,4,49.35,-3.6133,-7.0622,20.366,41.8109,46.6674,-5.4598,11.2741,11.2741,38.0424,-3.2141,-6.4468,18.5014,36.6238,55.0724,-3.4952,-6.4053,19.5958,38.7717
2023/4/19,3,51.2,-2.6616,-2.29,27.0474,47.127,52.1656,-1.9157,15.4455,15.4455,43.2173,-2.0379,-1.2701,24.9929,41.5184,59.3622,-1.8776,-0.7487,26.769,43.966
2023/4/18,2,52.6,-0.1898,7.5665,30.5213,51.15,56.5484,0.7663,18.6022,18.6022,47.1334,0.3997,7.8457,27.8263,44.8786,62.6401,0.5182,8.531,29.4505,47.1738
2023/4/17,1,52.7,0.9579,7.9919,30.7695,51.4374,56.6237,0.9579,18.8277,18.8277,47.4132,0.7437,7.4415,27.4655,44.5358,62.7435,0.8348,8.1948,28.978,46.7199
2023/4/14,5,52.2,-1.6949,8.8635,24.5826,51.5244,55.3579,8.8635,17.7003,17.7003,46.0145,-2.4837,8.2767,20.8783,44.0683,62.9901,-2.5321,9.1206,21.8883,46.1799
2023/4/13,4,53.1,1.3359,12.1437,23.0593,54.1369,58.2612,10.7404,19.7296,19.7296,48.532,2.1406,12.1818,21.4896,47.5218,66.9129,2.3433,13.1933,22.6474,49.667
2023/4/12,3,52.4,7.1575,18.1512,29.0642,52.9931,57.2935,9.2805,18.1512,18.1512,46.5739,7.0375,17.7421,26.4444,44.8383,63.52,7.3602,18.8135,27.2499,46.313
2023/4/11,2,48.9,0.2049,10.2594,20.4434,42.3584,46.5772,1.9812,10.2594,10.2594,36.7836,-0.0326,9.9706,17.9467,34.4782,53.2317,0.1493,10.7199,18.4223,35.5177
2023/4/10,1,48.8,1.7727,10.0339,20.1972,42.8994,46.0684,1.7727,10.0339,10.0339,36.5039,1.5222,9.9828,17.9432,35.6494,54.2166,1.704,10.5497,18.2327,36.499
2023/4/7,5,47.95,1.2672,8.1173,18.5415,40.8227,43.3194,8.1173,8.1173,8.1173,34.1262,1.1045,8.3162,18.6765,30.643,51.1322,1.2312,8.7014,18.967,30.3545
2023/4/6,4,47.35,6.7644,7.6137,18.5233,39.0606,40.1267,6.7644,6.7644,6.7644,32.4479,7.1254,7.8576,18.2235,29.0598,49.8954,7.3843,8.2029,18.3824,28.632
2023/3/31,5,44.35,0.7955,4.2304,8.1709,24.0562,32.3703,4.2304,8.1709,24.0562,24.0562,0.678,4.5235,5.8215,11.8168,42.6871,0.7646,4.7548,5.4637,10.638
2023/3/30,4,44,2.5641,5.0119,7.3172,23.0771,30.2126,3.4078,7.3172,23.0771,23.0771,2.0589,5.1035,5.0879,10.9695,40.8724,1.95,5.2635,4.6417,9.6939
2023/3/29,3,42.9,0.4684,2.8777,4.6342,20.5058,29.1462,0.8226,4.6342,20.0002,20.0002,0.0335,2.8187,2.9188,8.5445,39.283,-0.0551,2.9889,2.5854,7.3866
2023/3/28,2,42.7,-0.6977,2.6442,4.1464,20.6216,27.9924,0.3525,4.1464,19.4407,19.4407,0.1161,1.4323,2.8714,9.8381,38.3721,0.1381,1.3182,2.6291,8.9419
2023/3/27,1,43,1.0576,4.878,4.8781,21.4691,27.2532,1.0576,4.8781,20.2799,20.2799,1.5879,2.2171,2.7722,10.9874,37.6997,1.9057,2.0617,2.5052,10.1234
2023/3/24,5,42.55,1.5513,5.5831,3.7806,19.6907,24.3409,5.5831,3.7806,19.0212,19.0212,1.2314,2.5952,1.1303,8.1779,34.4224,1.2461,2.5153,0.5319,6.9561
2023/3/23,4,41.9,0.4796,5.6746,1.4529,17.8623,24.7025,3.9702,2.1952,17.203,17.203,-0.177,1.4515,-0.1387,6.7051,35.2341,-0.2761,1.1275,-0.4445,5.4707
2023/3/22,3,41.7,0.2404,0.361,0.8465,17.2997,24.8164,3.474,1.7074,16.6436,16.6436,-1.3518,-2.0621,-1.3694,8.1775,35.0627,-1.7295,-2.4475,-1.7238,7.5159
2023/3/21,2,41.6,1.4634,-0.716,-0.2397,16.8541,24.517,3.2258,1.4635,16.3638,16.3638,0.8572,-1.7122,0.0787,7.8685,36.1733,0.8407,-1.7405,0.3177,7.4784
2023/3/20,1,41,1.737,-4.9826,-2.1478,15.1687,22.0238,1.737,0.0001,14.6855,14.6855,1.9505,-4.0795,-1.3038,6.3477,33.6901,2.3426,-3.9725,-0.9046,6.0438
2023/3/17,5,40.3,1.6393,-0.739,-1.2253,14.815,20.111,-0.739,-1.7072,12.7274,12.7274,0.1162,-0.2673,-1.0526,8.4523,31.5461,-0.1056,-0.7056,-0.8679,7.7355
2023/3/16,4,39.65,-4.5728,-1.6129,-0.1257,12.9632,18.3422,-2.3399,-3.2926,10.9093,10.9093,-3.491,1.8716,1.9923,8.1962,28.4932,-3.6529,1.6736,2.671,7.72
2023/3/15,3,41.55,-0.8353,3.1017,4.0052,16.55,23.6608,2.3399,1.3416,16.224,16.224,-1.0122,5.8239,4.2987,12.115,32.7498,-1.0358,5.7491,5.2395,11.9626
2023/3/14,2,41.9,-2.8969,3.5847,4.8813,17.6967,24.7024,3.202,2.1952,17.203,17.203,-1.6111,6.7217,6.7597,13.4832,35.7234,-1.493,6.8719,8.2787,13.5074
2023/3/13,1,43.15,6.2808,8.0101,7.3385,24.3518,28.7885,6.2808,5.244,20.6995,20.6995,6.0599,9.2979,7.2342,17.2077,38.6594,5.9056,9.3268,8.6067,16.8731
2023/3/10,5,40.6,0.7444,1.5,5.1816,21.0135,21.5238,1.5,-0.9755,13.5666,13.5666,2.2945,2.0268,5.5693,15.4322,32.4624,2.3105,2.1331,7.211,15.6266
2023/3/9,4,40.3,0,0.1243,5.6359,20.1194,22.197,0.7501,-1.7072,12.7275,12.7275,0.3005,-0.978,4.5335,12.8756,29.5118,0.2652,-0.7166,5.8473,13.0557
2023/3/8,3,40.3,-0.3708,-1.2254,2.0256,21.0212,20.6259,0.7501,-1.7072,12.7275,12.7275,-0.1205,-2.6339,0.7448,12.3279,26.6109,0.0872,-2.1007,2.0666,12.1963
2023/3/7,2,40.45,1.2516,-1.3414,12.5177,21.4716,19.3696,1.125,-1.3414,13.1471,13.1471,0.6529,-3.6253,9.5504,13.0789,27.0577,0.6466,-3.8849,10.1811,12.981
2023/3/6,1,39.95,-0.125,-2.5609,13.4946,20.513,17.7282,-0.125,-2.5609,11.7484,11.7484,-1.1186,-4.2361,11.0862,13.4886,28.8518,-1.1955,-4.4878,11.9242,13.3662
2023/3/3,5,40,-0.6211,-2.439,15.1082,20.3009,19.0476,-2.439,-2.439,11.8883,11.8883,-0.6833,-3.1139,15.0711,16.041,32.0166,-0.5152,-3.2863,16.4231,16.365
2023/3/2,4,40.25,-1.348,-2.5423,13.7008,21.0527,16.1616,-1.8292,-1.8292,12.5875,12.5875,-1.3495,-2.4355,13.6778,16.8577,28.8595,-1.1168,-2.4795,14.8092,17.0067
2023/3/1,3,40.8,-0.4878,-1.3301,14.6069,24.0122,18.0741,-0.4878,-0.4878,14.126,14.126,-1.0986,-2.4956,13.4501,20.111,30.9227,-1.676,-2.9223,14.2207,20.2345
2023/2/24,5,41,-0.7264,0.4903,17.8162,24.8098,18.4892,0.4903,16.4775,14.6854,14.6854,-0.0116,0.3346,13.9933,19.9411,30.3718,0.2811,1.0223,15.1219,21.0935
2023/2/23,4,41.3,-0.1209,4.0303,18.6783,27.4692,18.8644,1.2256,17.3298,15.5246,15.5246,-1.3962,3.6129,14.1079,20.5769,32.3795,-1.542,4.2994,14.9388,21.4719
2023/2/22,3,41.35,-0.8393,3.5045,18.822,25.4932,23.592,1.3481,17.4718,15.6644,15.6644,0.0874,3.5959,15.5683,19.4654,37.7854,0.3002,4.5094,16.536,20.5893
2023/2/21,2,41.7,-0.4773,4.3805,19.8277,26.3637,21.5178,2.2059,18.4661,16.6434,16.6434,-0.553,4.9648,15.6082,18.6567,36.1073,-0.406,6.2412,16.3627,19.2856
2023/2/20,1,41.9,2.6961,4.2289,20.4024,26.9697,21.9309,2.6961,19.0342,17.2028,17.2028,2.234,4.1842,16.2618,19.7568,36.6359,2.4102,5.264,16.8636,20.4472
2023/2/17,5,40.8,2.7708,5.6995,17.2414,23.6364,19.8956,5.6995,15.9092,14.1259,14.1259,3.2261,6.3856,13.5798,17.1385,35.1613,3.5166,7.4102,13.9978,17.5991
2023/2/16,4,39.7,-0.6258,4.063,15.5749,19.3984,15.5289,2.8497,12.7842,11.0489,11.0489,-1.3879,4.372,11.3979,12.4291,30.2338,-1.2985,4.7772,11.6536,12.8462
2023/2/15,3,39.95,0,1.1393,15.9651,20.1503,16.2564,3.4974,13.4944,11.7482,11.7482,1.4155,2.3256,11.8585,14.0555,30.2877,1.9941,2.6106,11.8943,14.0171
2023/2/14,2,39.95,-0.6219,11.1266,15.9651,20.1503,19.2373,3.4974,13.4944,11.7482,11.7482,-1.3308,9.4802,10.3637,9.7123,32.2565,-1.3912,8.6733,9.7768,7.7727
2023/2/13,1,40.2,4.1451,14.2046,16.6908,26.0188,16.9839,4.1451,14.2047,12.4475,12.4475,4.4169,13.2206,11.8327,15.0482,32.093,4.5438,12.6842,11.3131,13.2239
2023/2/10,5,38.6,1.1796,11.0792,13.0307,22.5396,12.6408,11.0792,9.6592,7.972,7.972,1.2569,11.1818,7.7364,7.1152,27.6443,0.9191,10.9876,6.5187,3.4842
2023/2/9,4,38.15,-3.4177,7.7684,11.713,21.4967,13.3804,9.7842,8.3807,6.7132,6.7132,-3.2931,7.7456,5.9747,7.1268,27.4452,-3.3228,7.8339,4.8958,4.2243
2023/2/8,3,39.5,9.8748,10.955,16.0058,25.7961,16.7302,13.6691,12.2159,10.4894,10.4894,8.4641,9.6707,7.345,8.7865,29.8008,7.9652,9.6486,5.5283,5.1226
2023/2/7,2,35.95,2.1307,2.1307,5.58,14.4904,8.5355,3.4533,2.1307,0.5594,0.5594,2.0781,1.2417,-1.5692,-1.9737,22.4981,2.2789,1.5958,-2.8274,-5.4136
2023/2/6,1,35.2,1.295,-0.565,3.3773,12.1018,6.4246,1.295,0,-1.5385,-1.5385,2.6399,0.0869,-3.7156,-6.0615,19.3333,3.0955,1.1487,-5.1909,-9.9945
2023/2/3,5,34.75,-1.8362,-0.1438,-2.6611,10.3173,5.064,-0.1438,-1.2784,-2.7973,-2.7973,-1.8843,-4.6287,-12.3528,-9.8268,16.7854,-1.9393,-5.0882,-14.6249,-14.1594
2023/2/2,4,35.4,-0.5618,1.7241,-0.9791,12.3808,7.0293,1.7241,0.5682,-0.9791,-0.9791,-1.6969,-2.7106,-11.2882,-6.6645,18.7932,-1.8384,-3.1122,-13.711,-10.2896
2023/2/1,3,35.6,1.1364,2.2988,-0.4197,13.0157,7.634,2.2988,1.1364,-0.4197,-0.4197,0.1215,-0.9637,-9.4907,-5.2619,20.3882,0.0029,-1.216,-11.7306,-8.6704
2023/1/31,2,35.2,-0.565,1.1494,-1.5386,11.7459,6.4245,1.1494,-1.5386,-1.5386,-1.5386,0.9106,-1.0757,-9.5138,-6.1342,20.0553,1.8165,-1.2053,-11.6019,-9.3263
2023/1/30,1,35.4,1.7241,1.7241,-0.9791,12.2027,7.0293,1.7241,-0.9791,-0.9791,-0.9791,-2.032,-2.032,-10.5714,-8.9522,19.3665,-3.1276,-3.1276,-13.7276,-13.611
2023/1/17,2,34.8,1.31,1.9033,-0.8548,8.0743,6.9122,1.0159,-2.6574,-2.6574,-2.6574,1.2703,1.0253,-3.6379,-7.0949,26.3043,1.4043,0.5025,-4.9422,-9.7916
2023/1/16,1,34.35,-0.2903,0.5857,-2.1368,6.6768,5.8402,-0.2903,-3.9161,-3.9161,-3.9161,-0.9843,-0.5993,-4.8792,-7.0255,24.7296,-1.1079,-1.4668,-6.3225,-9.3038
2023/1/13,5,34.45,0.5839,1.1748,-0.7205,9.3649,4.7618,1.1748,-3.6363,-3.6363,-3.6363,-0.0439,-1.9615,-2.794,-6.3513,24.3571,-0.503,-3.4194,-4.0243,-8.7811
2023/1/12,4,34.25,-0.2911,-3.521,-1.5805,12.295,3.7021,0.5875,-4.1957,-4.1957,-4.1957,-0.1569,-6.532,-2.395,-0.3214,23.5315,-0.2387,-7.5927,-2.9553,-2.9474
2023/1/11,3,34.35,0.5857,-1.857,2.3845,9.0475,4.4577,0.8811,-3.916,-3.916,-3.916,0.9337,-5.7468,2.0718,-3.5069,23.7966,0.9425,-7.0953,1.7516,-6.0074
2023/1/10,2,34.15,0,-4.3417,1.7883,6.7186,1.9263,0.2937,-4.4755,-4.4755,-4.4755,-0.344,-8.4111,1.1253,-1.314,20.7668,-0.5477,-9.5565,0.795,-2.7561
2023/1/9,1,34.15,0.2937,-4.4755,1.7883,6.7186,2.2175,0.2937,-4.4755,-4.4755,-4.4755,-2.3422,-8.8222,1.4704,-0.9436,21.0263,-3.0349,-9.9437,1.3452,-2.1597
2023/1/6,5,34.05,-4.0845,-4.7553,2.7149,6.406,1.7727,-4.7553,-4.7553,-4.7553,-4.7553,-4.59,-6.422,5.129,2.9417,23.5201,-4.6664,-6.8259,5.5501,2.978
2023/1/5,4,35.5,1.4286,-0.281,6.6065,6.2872,6.1067,-0.6993,-0.6993,-0.6993,-0.6993,0.7108,-1.8146,11.1438,2.6674,28.8033,0.3607,-2.1466,11.724,2.6435
2023/1/4,3,35,-1.9608,-1.13,5.263,8.8644,4.4631,-2.098,-2.098,-2.098,-2.098,-1.7851,-1.3135,10.417,4.2787,27.8199,-1.5818,-1.1577,11.5528,3.8192
2023/1/3,2,35.7,-0.1399,0.8474,7.3683,11.5623,6.7044,-0.1399,-0.1399,-0.1399,-0.1399,-0.7512,1.5755,12.3554,4.6181,28.8513,-0.9298,1.5762,13.3016,3.6293
2022/12/30,5,35.75,0.4213,0.5625,9.4946,11.3706,6.0972,0.5625,9.4946,11.3706,6.0972,0.0474,1.5011,14.4806,6.0588,28.4976,0.0415,1.6865,15.6494,5.4391
