年月日,星期,未調整收盤價(元),日報酬率 %,近一週報酬率 %,近一月報酬率 %,近一季報酬率 %,近一年報酬率 %,本週以來報酬率 %,本月以來報酬率 %,本季以來報酬率 %,本年以來報酬率 %,超額報酬(日)-大盤,超額報酬(週)-大盤,超額報酬(月)-大盤,超額報酬(季)-大盤,超額報酬(年)-大盤,超額報酬(日)-MSCI,超額報酬(週)-MSCI,超額報酬(月)-MSCI,超額報酬(季)-MSCI
2023/06/27,2,93.4,1.1918,1.6323,3.0906,14.8834,52.2457,1.743,2.4124,17.1897,38.1661,2.1962,3.3606,0.7711,8.2028,43.6283,2.0576,3.4976,1.1994,8.9006
2023/06/26,1,92.3,0.5447,-0.8592,1.8765,13.2517,52.2438,0.5447,1.2062,15.8095,36.5388,1.3769,0.3872,-1.4812,6.0602,40.77,1.511,0.809,-0.9046,7.25
2023/06/21,3,91.8,-0.1088,0.109,0.3279,13.6139,51.8709,-0.7568,0.6579,15.1821,35.7991,-0.2106,0.3164,-6.0242,2.7273,42.5014,-0.0665,0.9442,-6.4713,3.309
2023/06/20,2,91.9,-1.2889,-0.2172,0.4372,14.3035,54.34,-0.6487,0.7675,15.3075,35.9471,-0.7699,-0.033,-5.8068,2.8581,42.5147,-0.6222,0.5984,-6.4072,3.2648
2023/06/19,1,93.1,0.6486,1.3057,1.7487,13.5366,54.2518,0.6486,2.0833,16.8131,37.7222,0.7316,-0.5768,-5.0497,1.7489,43.8099,0.7985,-0.5853,-5.8129,2.4296
2023/06/16,5,92.5,0.8724,-0.8574,1.5368,18.5898,53.029,-0.8574,1.4255,16.0603,36.8346,1.1382,-3.241,-8.7669,5.0052,43.8726,1.2904,-3.6848,-9.9622,5.3744
2023/06/15,4,91.7,0,-0.3261,1.1026,15.637,51.0292,-1.7149,0.5483,15.0566,35.6512,-0.5618,-3.9194,-10.9163,2.9817,42.6808,-0.4424,-4.6206,-12.4013,2.9921
2023/06/14,3,91.7,-0.4343,-3.4737,0.2187,16.2232,51.0292,-1.7149,0.5483,15.0566,35.6512,-0.5594,-5.339,-10.9782,3.9992,43.6092,-0.4118,-6.0392,-12.6821,3.8497
2023/06/13,2,92.1,0.2176,0,0.6558,16.7302,49.6863,-1.2862,0.9869,15.5585,36.2429,-1.3231,-2.7142,-10.4021,6.0875,42.5581,-1.8263,-3.7002,-12.2703,5.9093
2023/06/12,1,91.9,-1.5005,0.2181,0.4372,17.2196,48.0587,-1.5005,0.7676,15.3076,35.9471,-1.9089,-1.2234,-8.9355,8.0151,45.0502,-2.2682,-1.8748,-10.227,8.211
2023/06/09,5,93.3,1.413,1.413,1.3029,17.8032,52.3066,1.413,2.3026,17.0641,38.0181,0.5004,0.3386,-6.0643,10.7287,50.7122,0.4102,0.3142,-6.5302,11.3192
2023/06/08,4,92,-3.1579,0.4367,-2.851,15.7235,52.6576,0,0.8772,15.433,36.095,-2.0423,-0.9019,-9.4379,9.9362,52.2789,-1.9352,-1.0631,-10.2259,10.5763
2023/06/07,3,95,3.1488,4.1667,1.6043,19.4971,57.6356,3.2609,4.1667,19.1972,40.5329,2.1893,2.0947,-6.6921,12.784,55.1554,2.0652,2.1153,-7.6806,13.5359
2023/06/06,2,92.1,0.4362,1.4317,-1.4973,15.5585,52.595,0.1087,0.9868,15.5585,36.2429,0.1536,0.596,-8.7645,9.2269,51.6577,-0.0261,1.1323,-9.6108,10.099
2023/06/05,1,91.7,-0.3261,1.1026,-1.9251,15.9294,51.4793,-0.3261,0.5483,15.0566,35.6512,-0.3711,0.633,-8.8901,8.8438,50.5019,-0.1126,1.3021,-9.5411,9.8314
2023/06/02,5,92,0.4367,1.5453,2.4499,16.4559,51.9749,1.5453,0.8772,15.433,36.095,-0.7397,0.3224,-4.3957,9.3519,51.0429,-0.9667,0.8485,-5.3419,10.2435
2023/06/01,4,91.6,0.4386,-0.4347,4.9255,17.8895,49.752,1.1038,0.4386,14.9311,35.5033,0.8386,-1.789,-1.0662,12.0293,50.7264,1.1245,-1.915,-1.6268,13.3893
2023/05/31,3,91.2,0.4405,-1.8299,4.4673,17.0734,49.3182,0.6623,4.4673,14.4292,34.9116,0.7039,-4.4268,-1.95,10.1388,50.6799,1.0923,-5.3661,-2.8209,10.6012
2023/05/30,2,90.8,0.1103,-2.575,4.0092,16.5599,48.4441,0.2208,4.0092,13.9274,34.3199,0.1918,-5.2604,-2.6892,9.343,48.3714,0.1477,-6.3201,-3.9829,9.3892
2023/05/29,1,90.7,0.1104,-1.7334,3.8946,16.4315,49.8274,0.1104,3.8946,13.8018,34.1719,-0.6848,-4.5479,-2.8909,9.1271,47.5525,-0.5723,-5.4939,-4.1379,9.2207
2023/05/26,5,90.6,-1.5217,-0.9836,5.8411,16.3031,49.8856,-0.9836,3.78,13.6763,34.0239,-2.8294,-3.0245,-1.5113,9.8453,46.528,-3.7141,-3.889,-3.0189,9.8193
2023/05/25,4,92,-0.9688,-1.0753,7.9812,18.1003,52.2017,0.5464,5.3836,15.4329,36.0949,-1.7899,-2.256,1.9876,13.0166,51.0347,-2.2949,-2.1894,1.8356,13.9009
2023/05/24,3,92.9,-0.3219,-0.7478,6.7816,19.2556,55.3133,1.53,6.4146,16.5621,37.4263,-0.1445,-2.2173,3.3743,15.0277,54.0877,0.1295,-1.8435,3.7269,16.4199
2023/05/23,2,93.2,0.9751,2.3052,10.2959,17.5286,54.8805,1.8579,6.7582,16.9386,37.8701,0.931,-0.975,6.5464,13.8618,54.6849,0.9977,-1.0246,6.9142,15.2674
2023/05/22,1,92.3,0.8743,1.764,9.2307,15.8095,52.9262,0.8743,5.7273,15.8093,36.5387,0.8374,-2.7972,5.527,10.8669,52.7031,1.0213,-3.0078,5.8257,12.0715
2023/05/19,5,91.5,-1.6129,0,6.0256,21.1922,51.3744,0,4.8109,14.8056,35.3553,-2.0665,-4.3385,3.461,16.7012,50.4095,-2.0264,-4.8301,3.0162,18.2652
2023/05/18,4,93,-0.641,3.2186,8.8994,23.179,52.7163,1.6393,6.5291,16.6876,37.5742,-1.7499,-0.5665,7.4348,19.1598,53.9129,-1.9487,-0.7433,7.1185,20.6758
2023/05/17,3,93.6,2.7442,0.6451,8.0832,23.9737,53.4742,2.295,7.2164,17.4404,38.4617,1.1403,-1.1675,8.323,21.0953,54.289,0.9957,-1.3541,8.3274,22.7936
2023/05/16,2,91.1,0.441,-1.0858,6.5498,21.1438,52.304,-0.4372,4.3528,14.3037,34.7636,-0.844,-0.7437,8.154,20.3504,53.7327,-0.9316,-0.5324,8.3875,22.4441
2023/05/15,1,90.7,-0.8743,-4.2239,6.0819,19.9737,51.8644,-0.8743,3.8946,13.8018,34.1719,-0.6981,-2.7937,8.9345,19.7008,54.1225,-0.7829,-2.8865,9.2488,21.9555
2023/05/12,5,91.5,1.5538,-2.1391,12.27,22.3263,55.7926,-2.1391,4.8109,14.8056,35.3553,1.633,-1.3474,14.9728,22.8673,56.5248,1.9719,-1.4198,15.5214,25.8214
2023/05/11,4,90.1,-3.1183,-5.8517,10.9607,20.4547,47.5172,-3.6364,3.2073,13.049,33.2843,-2.3056,-5.2471,13.4695,20.9169,50.5888,-2.5134,-5.7272,14.0028,23.5446
2023/05/10,3,93,0.9772,-2.8214,13.8312,24.3317,53.3982,-0.5348,6.5292,16.6877,37.5743,1.5236,-3.3895,15.3078,23.9783,56.0128,1.7751,-3.6034,16.2291,26.8319
2023/05/09,2,92.1,-2.7455,2.5612,12.8677,26.3376,52.5949,-1.4973,5.4983,15.5584,36.2429,-2.9247,1.9778,13.5549,25.5109,54.5965,-3.319,1.5012,14.4129,27.7975
2023/05/08,1,94.7,1.2834,8.4765,16.054,29.5487,54.5918,1.2834,8.4765,18.8207,40.0891,0.813,7.7037,16.9188,29.0277,58.9107,0.7489,7.7542,18.1606,31.6635
2023/05/05,5,93.5,-2.2989,7.1019,17.315,33.381,52.858,7.1019,7.1019,17.315,38.3139,-2.4081,6.801,18.8402,33.2311,59.2672,-2.4774,6.9151,20.5109,36.0878
2023/05/04,4,95.7,0,11.9299,20.0755,36.5194,57.8517,9.6221,9.6221,20.0755,41.5685,-0.3576,10.6482,21.708,36.4788,63.6277,-0.2972,10.7131,23.4438,39.3996
2023/05/03,3,95.7,6.5702,11.7992,20.0755,36.5194,57.3834,9.6221,9.6221,20.0755,41.5685,7.1015,10.6364,22.0585,36.8352,63.1142,7.0944,10.6375,23.7301,39.6874
2023/05/02,2,89.8,2.8637,5.3992,12.6726,25.9468,43.4246,2.8637,2.8637,12.6726,32.8406,2.4959,3.6702,14.1322,25.682,49.1847,2.6263,4.0662,15.8196,28.5042
2023/04/28,5,87.3,2.1053,3.3137,8.9889,24.7145,38.6326,3.3137,9.5359,9.5359,29.1423,1.0172,3.4663,9.7679,20.3869,43.7499,0.8969,3.9977,11.2327,22.8011
2023/04/27,4,85.5,-0.1168,-0.2333,5.1661,22.143,39.3683,1.1835,7.2774,7.2774,26.4795,-0.3565,1.6514,7.8119,18.9384,44.8389,-0.3594,2.0402,9.3845,21.4465
2023/04/26,3,85.6,0.4695,-0.811,5.0307,22.2858,37.509,1.3018,7.4028,7.4028,26.6274,0.4441,1.699,8.4244,19.328,45.1401,0.8253,1.8142,10.2912,21.833
2023/04/25,2,85.2,-2.069,-0.2341,4.5399,21.7144,39.9079,0.8284,6.9009,6.9009,26.0357,-0.4299,2.9086,7.9581,18.7827,47.4297,-0.4445,2.8096,9.4621,20.9029
2023/04/24,1,87,2.9586,0.462,6.7485,24.2858,39.5557,2.9586,9.1594,9.1594,28.6985,2.8056,2.5712,8.5573,19.6389,47.7686,3.0941,2.6024,10.1007,21.8096
2023/04/21,5,84.5,-1.4002,-1.1695,4.5792,20.7144,35.9389,-1.1695,6.0226,6.0226,25.0002,-0.7347,0.8798,4.0022,16.2273,44.8424,-0.9888,0.7174,4.8446,18.0991
2023/04/20,4,85.7,-0.6952,-0.5801,6.592,22.4286,39.6941,0.2339,7.5282,7.5282,26.7753,-0.296,0.0353,4.7274,17.2416,48.0991,-0.5771,0.0768,5.8217,19.3895
2023/04/19,3,86.3,1.0539,5.8895,5.2438,23.2857,40.4655,0.9356,8.281,8.281,27.6628,1.6776,6.9095,3.1893,17.6771,47.6621,1.8379,7.4309,4.9654,20.1247
2023/04/18,2,85.4,-1.3857,5.1724,4.1462,21.9999,42.1313,-0.117,7.1517,7.1517,26.3314,-0.7962,5.4516,1.4512,15.7285,48.223,-0.6777,6.1369,3.0754,18.0238
2023/04/17,1,86.6,1.2865,5.9975,5.6096,23.7143,43.2681,1.2865,8.6574,8.6574,28.1066,1.0723,5.4472,2.3057,16.8126,49.3879,1.1634,6.2004,3.8181,18.9967
2023/04/14,5,85.5,-0.8121,4.7794,8.365,25,40.1928,4.7794,7.2773,7.2773,26.4794,-1.6009,4.1926,4.6608,17.5439,47.825,-1.6493,5.0365,5.6708,19.6555
2023/04/13,4,86.2,5.7669,8.2915,9.2523,26.0235,41.3407,5.6373,8.1556,8.1556,27.515,6.5716,8.3296,7.6826,19.4083,49.9924,6.7743,9.3411,8.8404,21.5536
2023/04/12,3,81.5,0.3695,2.2585,3.9542,18.8048,32.8481,-0.1226,2.2585,2.2585,20.5623,0.2495,1.8494,1.3344,10.65,39.0746,0.5722,2.9207,2.1398,12.1247
2023/04/11,2,81.2,-0.612,1.882,3.5715,18.3674,30.6301,-0.4902,1.882,1.882,20.1184,-0.8495,1.5933,1.0747,10.4872,37.2847,-0.6676,2.3425,1.5503,11.5267
2023/04/10,1,81.7,0.1225,2.5094,4.2092,18.9229,32.3953,0.1225,2.5094,2.5094,20.8581,-0.128,2.4583,1.9553,11.6728,40.5435,0.0538,3.0252,2.2448,12.5225
2023/04/07,5,81.6,2.5126,2.3839,2.6415,20.889,33.9964,2.3839,2.3839,2.3839,20.7102,2.3499,2.5828,2.7765,10.7093,41.8092,2.4766,2.9681,3.067,10.4208
2023/04/06,4,79.6,-0.1255,-0.6243,-0.1254,17.926,28.2423,-0.1255,-0.1255,-0.1255,17.7516,0.2355,-0.3803,-0.4251,7.9253,38.011,0.4944,-0.0351,-0.2663,7.4975
2023/03/31,5,79.7,-0.4994,-2.2086,2.3108,17.8996,33.4464,-2.2086,2.3108,17.8996,17.8996,-0.6169,-1.9155,-0.0387,5.6602,43.7632,-0.5303,-1.6842,-0.3964,4.4814
2023/03/30,4,80.1,1.2642,-2.436,2.8243,18.4913,35.1368,-1.7178,2.8243,18.4913,18.4913,0.759,-2.3445,0.595,6.3837,45.7966,0.6501,-2.1844,0.1488,5.1081
2023/03/29,3,79.1,-1.2484,-3.3007,1.5406,17.1853,33.2469,-2.9447,1.5406,17.012,17.012,-1.6833,-3.3597,-0.1748,5.2241,43.3838,-1.7719,-3.1895,-0.5082,4.0662
2023/03/28,2,80.1,-1.476,-0.8664,2.8242,15.7516,35.5494,-1.7178,2.8242,18.4913,18.4913,-0.6622,-2.0783,1.5493,4.968,45.9291,-0.6402,-2.1924,1.3069,4.0718
2023/03/27,1,81.3,-0.2454,1.1193,4.3647,18.8598,38.6383,-0.2454,4.3647,20.2664,20.2664,0.2849,-1.5416,2.2587,8.3781,49.0849,0.6027,-1.697,1.9917,7.5141
2023/03/24,5,81.5,-0.7308,-0.6098,4.6214,21.28,38.3409,-0.6098,4.6214,20.5623,20.5623,-1.0507,-3.5977,1.9711,9.7673,48.4225,-1.036,-3.6776,1.3728,8.5455
2023/03/23,4,82.1,0.3667,5.2563,3.531,22.1729,40.4346,0.1219,5.3916,21.4498,21.4498,-0.2899,1.0332,1.9395,11.0157,50.9662,-0.389,0.7092,1.6336,9.7813
2023/03/22,3,81.8,1.2376,3.1526,2.635,22.639,40.3547,-0.2439,5.0065,21.0061,21.0061,-0.3546,0.7295,0.4191,13.5168,50.601,-0.7323,0.3441,0.0647,12.8552
2023/03/21,2,80.8,0.4975,2.4082,1.2533,21.8706,37.9982,-1.4634,3.7229,19.5268,19.5268,-0.1087,1.412,1.5717,12.885,49.6544,-0.1252,1.3837,1.8107,12.4949
2023/03/20,1,80.4,-1.9512,1.9012,4.8242,21.8184,37.315,-1.9512,3.2094,18.9351,18.9351,-1.7377,2.8043,5.6682,12.9974,48.9812,-1.3456,2.9114,6.0674,12.6935
2023/03/17,5,82,5.1282,4.592,8.6094,23.3084,41.3544,4.592,5.2633,21.302,21.302,3.6051,5.0637,8.7821,16.9457,52.7895,3.3833,4.6253,8.9669,16.2289
2023/03/16,4,78,-1.6393,-1.515,3.7235,17.2934,37.6706,-0.5101,0.1285,15.3848,15.3848,-0.5575,1.9695,5.8416,12.5264,47.8216,-0.7194,1.7714,6.5202,12.0503
2023/03/15,3,79.3,0.507,-0.2515,4.8943,19.608,40.4123,1.148,1.7973,17.3079,17.3079,0.3301,2.4707,5.1877,15.173,49.5013,0.3065,2.3959,6.1285,15.0207
2023/03/14,2,78.9,0,-0.7547,4.5034,20.0914,39.704,0.6378,1.2838,16.7161,16.7161,1.2858,2.3823,6.3818,15.8779,50.725,1.4039,2.5325,7.9008,15.9021
2023/03/13,1,78.9,0.6378,-1.0037,4.642,20.0914,46.0011,0.6378,1.2838,16.7161,16.7161,0.4169,0.2842,4.5376,12.9473,55.872,0.2626,0.313,5.9101,12.6127
2023/03/10,5,78.4,-1.0101,-0.885,4.8128,19.1489,45.3184,-0.885,0.6419,15.9764,15.9764,0.54,-0.3582,5.2006,13.5676,56.2569,0.556,-0.2519,6.8422,13.762
2023/03/09,4,79.2,-0.3774,0.2531,8.642,20.3647,48.0391,0.1264,1.6688,17.1598,17.1598,-0.0769,-0.8491,7.5395,13.121,55.3538,-0.1122,-0.5878,8.8533,13.3011
2023/03/08,3,79.5,0,2.3166,8.7552,22.6852,49.8634,0.5057,2.054,17.6037,17.6037,0.2503,0.9081,7.4744,13.9919,55.8484,0.458,1.4413,8.7961,13.8603
2023/03/07,2,79.5,-0.2509,2.054,8.4584,23.4472,48.8508,0.5057,2.054,17.6037,17.6037,-0.8496,-0.2299,5.4911,15.0544,56.539,-0.8559,-0.4896,6.1218,14.9566
2023/03/06,1,79.7,0.7585,2.3107,13.0495,22.9937,47.2356,0.7585,2.3107,17.8995,17.8995,-0.2351,0.6355,10.6412,15.9694,58.3592,-0.312,0.3838,11.4792,15.847
2023/03/03,5,79.1,0.1266,1.5405,12.8387,21.319,45.6418,1.5405,1.5405,17.0119,17.0119,0.0644,0.8656,12.8016,17.0592,58.6108,0.2325,0.6932,14.1535,17.3832
2023/03/02,4,79,1.6731,-0.3782,10.7994,21.1656,47.4167,1.4121,1.4121,16.864,16.864,1.6716,-0.2714,10.7764,16.9706,60.1145,1.9043,-0.3154,11.9077,17.1196
2023/03/01,3,77.7,-0.2567,-2.5093,8.5195,19.1718,45.2353,-0.2567,-0.2567,14.9409,14.9409,-0.8675,-3.6749,7.3627,15.2706,58.0839,-1.4449,-4.1016,8.1333,15.3941
2023/02/24,5,77.9,-1.7654,3.1788,11.2857,21.7188,46.1018,3.1788,9.7182,15.2367,15.2367,-1.0506,3.0232,7.4627,16.8501,57.9844,-0.7579,3.7108,8.5913,18.0025
2023/02/23,4,79.3,-0.5019,5.4521,13.2856,25.2764,47.7275,5.0331,11.69,17.3077,17.3077,-1.7772,5.0346,8.7152,18.384,61.2426,-1.923,5.7211,9.546,19.2791
2023/02/22,3,79.7,-0.1253,5.4232,13.857,26.5079,50.2403,5.5629,12.2534,17.8994,17.8994,0.8014,5.5146,10.6034,20.4801,64.4337,1.0142,6.4282,11.5711,21.604
2023/02/21,2,79.8,4.0417,5.6954,13.9999,26.4658,48.659,5.6953,12.3942,18.0473,18.0473,3.966,6.2797,9.7804,18.7589,63.2485,4.113,7.5561,10.5349,19.3878
2023/02/20,1,76.7,1.5894,1.7241,9.5713,22.5238,44.5851,1.5894,8.0281,13.4616,13.4616,1.1273,1.6794,5.4307,15.3109,59.2901,1.3035,2.7593,6.0326,16.0013
2023/02/17,5,75.5,0.3989,0.9358,7.8571,20.2228,42.5655,0.9358,6.3379,11.6864,11.6864,0.8542,1.6219,4.1955,13.725,57.8312,1.1447,2.6465,4.6135,14.1855
2023/02/16,4,75.2,-0.5291,3.155,7.8909,21.4862,42.9733,0.5347,5.9154,11.2427,11.2427,-1.2912,3.464,3.7138,14.5169,57.6782,-1.2018,3.8692,3.9696,14.9339
2023/02/15,3,75.6,0.1325,3.4199,10.5263,21.3482,43.9808,1.0695,6.4788,11.8344,11.8344,1.548,4.6062,6.4196,15.2534,58.0121,2.1266,4.8912,6.4554,15.2149
2023/02/14,2,75.5,0.1326,3.0012,10.38,20.7998,43.7902,0.9358,6.3379,11.6864,11.6864,-0.5763,1.3548,4.7786,10.3618,56.8094,-0.6367,0.548,4.1916,8.4222
2023/02/13,1,75.4,0.8021,6.9502,10.2338,21.0271,43.5998,0.8021,6.1971,11.5385,11.5385,1.0739,5.9662,5.3757,10.0565,58.7089,1.2008,5.4298,4.8561,8.2322
2023/02/10,5,74.8,2.6063,6.7046,8.8792,20.6451,41.4848,6.7046,5.3521,10.651,10.651,2.6836,6.8071,3.5849,5.2206,56.4883,2.3458,6.613,2.3671,1.5896
2023/02/09,4,72.9,-0.2736,2.244,6.735,16.4536,38.8386,3.9942,2.676,7.8403,7.8403,-0.149,2.2212,0.9968,2.0837,52.9034,-0.1787,2.3095,-0.0821,-0.8189
2023/02/08,3,73.1,-0.2729,2.0949,8.2964,16.7731,38.9808,4.2795,2.9577,8.1362,8.1362,-1.6836,0.8105,-0.3644,-0.2365,52.0514,-2.1825,0.7885,-2.1811,-3.9004
2023/02/07,2,73.3,3.9716,3.2394,8.5927,17.4679,40.5667,4.5649,3.2394,8.4321,8.4321,3.919,2.3504,1.4435,1.0039,54.5292,4.1198,2.7045,0.1854,-2.4361
2023/02/06,1,70.5,0.5706,-1.2604,4.4446,14.6341,36.1394,0.5706,-0.7042,4.2901,4.2901,1.9155,-0.6085,-2.6483,-3.5292,49.0481,2.3711,0.4532,-4.1237,-7.4622
2023/02/03,5,70.1,-1.683,0.1429,3.0884,13.7987,35.367,0.1429,-1.2676,3.6984,3.6984,-1.7311,-4.342,-6.6032,-6.3454,47.0884,-1.7861,-4.8015,-8.8753,-10.678
2023/02/02,4,71.3,-0.419,1.8572,5.4735,16.1237,37.6842,1.8572,0.4226,5.4735,5.4735,-1.5541,-2.5775,-4.8356,-2.9216,49.4481,-1.6956,-2.9791,-7.2584,-6.5467
2023/02/01,3,71.6,0.8451,2.2858,5.9173,16.6123,38.2635,2.2858,0.8451,5.9173,5.9173,-0.1698,-0.9768,-3.1537,-1.6653,51.0178,-0.2884,-1.2291,-5.3936,-5.0738
2023/01/31,2,71,-0.5602,1.4286,5.0297,15.0729,37.1049,1.4286,5.0297,5.0297,5.0297,0.9154,-0.7965,-2.9455,-2.8072,50.7356,1.8213,-0.9261,-5.0337,-5.9993
2023/01/30,1,71.4,2,2,5.6214,17.4342,37.8773,2,5.6214,5.6214,5.6214,-1.7561,-1.7561,-3.9709,-3.7207,50.2145,-2.8517,-2.8517,-7.1271,-8.3795
2023/01/17,2,70,0.4304,1.8923,5.2632,12.1795,34.2382,2.3392,3.5504,3.5504,3.5504,0.3907,1.0142,2.48,-2.9897,53.6303,0.5247,0.4915,1.1758,-5.6864
2023/01/16,1,69.7,1.9006,2.0499,4.8121,10.1106,33.4321,1.9006,3.1066,3.1066,3.1066,1.2066,0.8649,2.0697,-3.5917,52.3215,1.083,-0.0026,0.6264,-5.8701
2023/01/13,5,68.4,-0.2915,1.3334,4.1096,8.3994,30.9434,1.3334,1.1835,1.1835,1.1835,-0.9193,-1.8029,2.0361,-7.3168,50.5386,-1.3784,-3.2608,0.8058,-9.7466
2023/01/12,4,68.6,0,1.9317,3.1579,5.7011,32.0101,1.6297,1.4793,1.4793,1.4793,0.1342,-1.0792,2.3434,-6.9153,51.8395,0.0524,-2.14,1.7831,-9.5413
2023/01/11,3,68.6,-0.1456,1.4793,4.2553,6.8535,32.47,1.6297,1.4793,1.4793,1.4793,0.2024,-2.4104,3.9426,-5.7009,51.8089,0.2112,-3.7589,3.6224,-8.2014
2023/01/10,2,68.7,0.5857,1.0295,4.4073,5.8551,32.8947,1.7778,1.6273,1.6273,1.6273,0.2417,-3.0399,3.7443,-2.1774,51.7352,0.038,-4.1852,3.4141,-3.6195
2023/01/09,1,68.3,1.1852,1.0355,3.7993,5.2387,32.1209,1.1852,1.0355,1.0355,1.0355,-1.4507,-3.3111,3.4815,-2.4235,50.9297,-2.1434,-4.4327,3.3562,-3.6395
2023/01/06,5,67.5,0.2972,-0.1479,4.1666,4.3275,30.5733,-0.1479,-0.1479,-0.1479,-0.1479,-0.2083,-1.8147,6.5807,0.8632,52.3207,-0.2847,-2.2186,7.0017,0.8995
2023/01/05,4,67.3,-0.4438,-0.2963,3.5383,4.6655,29.9596,-0.4438,-0.4438,-0.4438,-0.4438,-1.1616,-1.83,8.0757,1.0456,52.6562,-1.5117,-2.1619,8.6558,1.0218
2023/01/04,3,67.6,-0.5882,-2.3121,3.6809,4.4821,30.3119,0,0,0,0,-0.4125,-2.4956,8.8349,-0.1036,53.6688,-0.2092,-2.3398,9.9707,-0.5631
2023/01/03,2,68,0.5917,-0.5848,4.2944,6.2499,31.083,0.5917,0.5917,0.5917,0.5917,-0.0196,0.1434,9.2814,-0.6943,53.2298,-0.1982,0.144,10.2276,-1.683
2022/12/30,5,67.6,0.1481,0.5953,3.9999,5.625,30.0857,0.5953,3.9999,5.625,30.0857,-0.2258,1.534,8.9859,0.3131,52.4861,-0.2317,1.7193,10.1548,-0.3066
2022/12/29,4,67.5,-2.4566,1.1995,5.3042,5.4688,29.8933,0.4466,3.8461,5.4688,29.8933,-1.8351,3.6777,9.5508,1.3995,52.7075,-1.701,4.256,10.816,1.3988
