年月日,星期,未調整收盤價(元),日報酬率 %,近一週報酬率 %,近一月報酬率 %,近一季報酬率 %,近一年報酬率 %,本週以來報酬率 %,本月以來報酬率 %,本季以來報酬率 %,本年以來報酬率 %,超額報酬(日)-大盤,超額報酬(週)-大盤,超額報酬(月)-大盤,超額報酬(季)-大盤,超額報酬(年)-大盤,超額報酬(日)-MSCI,超額報酬(週)-MSCI,超額報酬(月)-MSCI,超額報酬(季)-MSCI
2023/05/23,2,94.7,-0.1055,-1.0449,2.4219,25.3916,23.5746,0,0.6376,10.4963,28.2199,-1.0284,-4.0843,0.0454,22.2772,15.353,-0.0829,-4.3747,-0.9597,23.1304
2023/05/22,1,94.8,0.1056,1.6077,2.5301,27.2393,22.229,0.1056,0.7438,10.613,28.3553,-0.7488,-1.5261,1.0897,23.2782,15.3333,0.2526,-3.1641,-0.8749,23.5014
2023/05/19,5,94.7,-2.3711,-4.3435,3.6673,26.7901,22.8329,-4.3435,0.6376,10.4963,28.2199,-2.1045,-5.6051,7.1901,23.384,16.5471,-2.7846,-9.1736,0.6578,23.8631
2023/05/18,4,97,0.4141,1.2525,6.9435,29.8694,24.1763,-2.0203,3.0817,13.1799,31.334,0.0989,-0.8721,10.1237,26.1869,17.946,-0.8936,-2.7094,5.1625,27.3663
2023/05/17,3,96.6,0.9404,0.835,5.6401,29.3339,23.3719,-2.4244,2.6566,12.7131,30.7924,-0.2435,1.1824,9.6025,25.9771,16.5298,-0.8081,-1.1643,5.8843,28.1539
2023/05/16,2,95.7,2.5723,1.7003,6.598,27.3399,21.5045,-3.3334,1.7002,11.6631,29.5738,1.557,3.1902,10.9338,24.9499,14.1709,1.1997,2.2537,8.4358,28.6403
2023/05/15,1,93.3,-5.7576,-3.6158,3.9248,24.453,20.0086,-5.7576,-0.8502,8.8628,26.3244,-4.7812,0.2283,9.2221,21.5081,13.461,-5.6662,-2.2784,7.0916,26.4348
2023/05/12,5,99,3.3403,2.8037,12.9521,36.0885,31.0857,2.8037,5.2072,15.5136,34.042,2.7569,5.6951,17.4392,32.8599,21.0614,3.7584,3.523,16.2035,39.5836
2023/05/11,4,95.8,0,0.736,11.0602,31.6897,24.4091,-0.5193,1.8066,11.7798,29.7093,2.113,3.9043,15.7051,29.0598,17.24,0.6049,0.8605,14.1023,34.7796
2023/05/10,3,95.8,1.8066,-0.9308,12.1432,31.6897,24.1108,-0.5193,1.8066,11.7798,29.7093,1.7828,-0.3771,14.0842,26.8445,14.8618,2.6045,-1.7128,14.541,34.1898
2023/05/09,2,94.1,-2.7893,0.9656,9.4417,26.4569,19.8958,-2.2846,0,9.7962,27.4076,-1.3906,2.0532,10.8215,22.6312,9.9008,-3.3628,-0.0944,10.9869,27.9168
2023/05/08,1,96.8,0.5192,2.8693,12.5819,30.0853,22.613,0.5192,2.8693,12.9467,31.0633,0.5145,1.0874,12.5628,24.9687,14.0034,-0.0153,2.147,14.6885,32.2001
2023/05/05,5,96.3,1.2618,2.338,12.3633,26.2723,21.8369,2.338,2.338,12.3633,30.3864,0.9652,0.5608,12.1748,19.8321,14.5342,1.0833,2.1512,15.5591,28.9791
2023/05/04,4,95.1,-1.6546,4.7358,10.9631,24.6988,21.313,1.0628,1.0628,10.9631,28.7617,-2.1847,1.5942,11.0709,18.5734,12.4749,-1.9518,3.519,14.3315,27.5791
2023/05/03,3,96.7,3.7554,11.1495,12.83,26.7968,23.4998,2.7631,2.7631,12.83,30.928,4.2686,8.0311,13.4645,21.231,15.2356,4.2796,9.9878,16.4847,29.9648
2023/05/02,2,93.2,-0.9564,1.205,8.7462,22.8036,19.0298,-0.9564,-0.9564,8.7462,26.1891,-2.4182,-2.5163,8.8681,16.518,10.0115,-1.1938,-0.128,11.8932,25.3609
2023/04/28,5,94.1,3.6344,1.7731,11.3597,25.9867,20.8936,1.7731,9.7963,9.7963,27.4076,1.9932,1.2737,12.1179,14.936,12.6851,2.426,2.4571,13.6035,24.0734
2023/04/27,4,90.8,4.3678,-1.0032,6.2902,21.5684,16.7928,-1.796,5.9458,5.9458,22.9395,3.8603,2.293,10.0111,12.3108,9.5666,4.1252,1.2703,10.5085,20.8719
2023/04/26,3,87,-5.5276,-4.7618,1.7317,16.4808,8.2952,-5.9059,1.5119,1.5119,17.7945,-5.596,0.8747,5.7998,7.7749,3.0298,-5.1718,-2.1366,6.9922,16.028
2023/04/25,2,99.5,1.6343,1.5307,7.6841,23.2961,13.975,-0.4004,7.4514,7.4514,24.6866,4.0969,7.1491,11.8177,14.6645,9.5328,3.2588,4.5743,12.6063,22.4846
2023/04/24,1,97.9,-2.002,-0.9108,5.9525,21.3135,9.5081,-2.002,5.7236,5.7236,22.6817,-2.7942,2.804,7.6657,9.9392,6.3489,-1.8665,1.2295,9.3047,18.8372
2023/04/21,5,99.9,0.8073,2.9898,8.3516,23.7918,12.5003,2.9898,7.8834,7.8834,25.1879,3.0048,6.7063,8.3033,13.2929,11.8094,1.2187,4.8768,8.6169,21.1765
2023/04/20,4,99.1,0.4053,1.9548,8.9013,22.8004,13.7781,2.165,7.0194,7.0194,24.1854,2.3302,3.1837,6.344,9.8187,10.1435,0.5234,2.6117,8.131,19.7612
2023/04/19,3,98.7,0.7143,4.2239,9.3025,22.3047,14.1857,1.7526,6.5874,6.5874,23.6841,0.6267,3.9744,4.1194,7.1055,8.1352,1.4983,5.7652,9.024,19.1437
2023/04/18,2,98,-0.8097,5.1502,8.5272,21.4373,14.1242,1.031,5.8315,5.8315,22.8069,-0.3144,4.5706,3.4363,6.3389,7.8291,-0.1017,6.1147,7.4564,17.4611
2023/04/17,1,98.8,1.8557,7.0422,9.4132,22.4286,15.9488,1.8557,6.6954,6.6954,23.8094,1.0652,5.2921,3.7991,6.7573,9.2291,1.7326,7.2451,7.6217,17.711
2023/04/14,5,97,-0.2058,4.4132,17.8615,21.2498,12.219,4.4132,4.7515,4.7515,21.5537,-0.5351,2.8593,11.6141,5.0807,8.1797,-1.043,4.6703,15.1672,15.9053
2023/04/13,4,97.2,2.6399,4.6285,15.7144,21.4998,11.8392,4.6285,4.9675,4.9675,21.8044,3.0969,3.012,10.7283,5.712,8.0666,3.6473,5.6782,15.3025,17.03
2023/04/12,3,94.7,1.6094,2.2678,13.8222,17.4937,10.8912,1.9375,2.2678,2.2678,18.6715,1.1922,0.4055,9.0378,1.5665,5.3777,1.8121,2.9301,12.0078,10.8136
2023/04/11,2,93.2,0.9751,0.6479,12.0193,13.7972,9.7418,0.3229,0.6479,0.6479,16.7919,0.3124,-0.7912,7.6703,-0.6257,5.4893,0.9195,1.1085,9.9982,6.9565
2023/04/10,1,92.3,-0.6459,-0.324,10.9376,12.836,6.3168,-0.6459,-0.324,-0.324,15.6641,-1.2421,-1.0953,7.2755,-1.1176,4.888,-0.7146,0.1918,8.9731,6.4357
2023/04/07,5,92.9,0,0.324,11.7931,13.5696,6.3139,0.324,0.324,0.324,16.416,-0.3912,0.1499,10.9026,-1.1175,4.9971,-0.036,0.9081,12.2186,3.1013
2023/04/06,4,92.9,0.324,0.9783,12.0628,13.5696,6.7756,0.324,0.324,0.324,16.416,0.5403,0.9594,11.3986,-0.6706,8.1062,0.9439,1.5675,11.922,3.1411
2023/03/31,5,92.6,0.6522,0.2165,15.031,16.04,7.3635,0.2165,15.031,16.04,16.04,0.4165,0.6613,11.7377,-1.8761,9.3959,0.6213,0.7409,12.3238,2.6218
2023/03/30,4,92,0.1088,0.4368,14.2857,15.2881,6.7847,-0.4328,14.2857,15.2881,15.2881,-0.7709,0.6203,11.2352,-2.3507,9.6249,-0.5053,0.6884,11.6102,1.9049
2023/03/29,3,91.9,0.6572,0.109,14.1615,16.3291,7.0206,-0.5411,14.1615,15.1628,15.1628,0.9559,0.5964,12.0097,-0.1677,10.0866,0.1337,0.2202,12.1127,3.2099
2023/03/28,2,91.3,-1.0834,-0.976,13.4161,15.4235,6.3219,-1.1904,13.4161,14.4109,14.4109,0.3097,-2.2921,10.9582,-1.6753,8.4069,-0.2476,-2.3021,11.8987,3.7437
2023/03/27,1,92.3,-0.1082,1.4287,14.6583,15.9547,7.1329,-0.1082,14.6583,15.664,15.664,-0.2533,-1.581,10.753,-0.6492,8.2569,0.7399,-1.3877,12.2853,4.609
2023/03/24,5,92.4,0.8734,2.3256,14.7825,18.0076,6.432,2.3256,14.7825,15.7893,15.7893,0.3747,-1.1376,11.0277,1.1842,8.2845,0.5682,-0.7421,11.5339,5.273
2023/03/23,4,91.6,-0.2179,1.2155,12.2548,16.9859,5.856,1.4397,13.7887,14.7867,14.7867,-0.7905,-3.4634,9.4791,0.7422,7.8171,-0.9736,-3.3316,10.3574,4.5943
2023/03/22,3,91.8,-0.4338,11.5432,14.0372,17.8434,5.856,1.6612,14.0371,15.0374,15.0374,-1.942,8.4906,10.0567,2.7023,7.4676,-2.4037,8.7347,11.4669,8.0596
2023/03/21,2,92.2,1.3187,12.0291,14.1088,18.5089,6.5493,2.1041,14.534,15.5386,15.5386,1.0635,9.7797,12.8343,3.81,9.1101,0.696,11.0046,14.6662,9.1332
2023/03/20,1,91,0.7752,8.3333,13.7499,18.644,6.9133,0.7752,13.0433,14.0348,14.0348,0.1891,7.2231,11.9257,3.864,9.5261,1.3808,9.3435,14.9931,9.519
2023/03/17,5,90.3,-0.221,8.5336,11.8958,15.0317,5.8559,8.5336,12.1737,13.1576,13.1576,-1.9005,8.6641,9.9954,4.3704,8.2303,-1.9659,8.5669,12.2532,7.9522
2023/03/16,4,90.5,9.9635,5.355,11.4531,15.2865,8.004,8.774,12.4222,13.4083,13.4083,10.9534,9.5044,10.9978,6.453,8.558,10.8834,8.6415,14.2497,10.0434
2023/03/15,3,82.3,0,-4.191,1.6048,5.5127,-1.8926,-1.0818,2.2359,3.1327,3.1327,-0.7171,-0.9998,-1.4403,-2.8179,-2.8222,-0.2005,-1.5435,2.8391,0.9254
2023/03/14,2,82.3,-2.0238,-0.9628,0.6111,7.022,-4.0535,-1.0818,2.2359,3.1327,3.1327,-1.162,2.6035,-1.1939,-0.4748,-1.084,-0.6199,2.3244,4.0086,2.8327
2023/03/13,1,84,0.9615,1.3269,2.3141,10.5262,-3.3489,0.9615,4.3477,5.263,5.263,1.6097,3.8934,-0.6487,0.2789,-1.2416,0.5863,2.6435,3.5823,3.0475
2023/03/10,5,83.2,-3.1432,-0.3593,5.8523,8.9004,-4.5805,-0.3593,3.3539,4.2605,4.2605,-0.7309,0.2657,2.7089,-0.975,-2.5236,-1.5771,0.2738,7.8817,3.5135
2023/03/09,4,85.9,0,5.658,6.8407,12.4345,-0.2957,2.8742,6.708,7.644,7.644,0,3.5418,2.1506,-0.157,-2.6136,0.2652,4.8171,7.0521,5.3708
2023/03/08,3,85.9,3.3694,6.1804,6.8407,12.7296,0.6981,2.8742,6.708,7.644,7.644,3.0426,3.8421,2.3314,-0.0357,-3.4664,3.8274,5.3051,6.8817,3.9047
2023/03/07,2,83.1,0.2413,3.2298,3.7452,8.3442,-4.0715,-0.479,3.2298,4.1352,4.1352,0.0753,0.67,-1.3989,-4.4019,-5.308,-0.3637,0.6862,1.4087,-0.1464
2023/03/06,1,82.9,-0.7186,2.9813,2.8535,5.7397,-8.398,-0.7186,2.9813,3.8846,3.8846,-2.0502,0.5914,-3.1136,-5.1789,-5.4955,-1.7891,1.0544,1.2832,-1.407
2023/03/03,5,83.5,2.706,3.7266,1.3349,7.4645,-7.4452,3.7266,3.7266,4.6365,4.6365,2.4264,2.6823,-2.5919,-0.9468,-2.1931,2.8119,2.8793,2.6497,3.5287
2023/03/02,4,81.3,0.4944,-0.3676,-0.8537,4.6332,-10.166,0.9938,0.9938,1.8796,1.8796,0.277,-0.6771,-4.6618,-3.4759,-4.8827,0.7256,-0.3048,0.2547,0.5871
2023/03/01,3,80.9,0.4969,0.497,-0.3695,3.4527,-10.7941,0.4969,0.4969,1.3784,1.3784,-0.0471,-1.3481,-5.6864,-5.3004,-5.5693,-0.6913,-1.0952,-0.7557,-0.325
2023/02/24,5,80.5,-1.348,-0.2478,-0.2479,5.921,-7.1741,-0.2478,0.1243,0.8771,0.8771,-0.8983,-1.8618,-9.4627,-4.4413,-4.2958,-0.3405,0.2842,-2.9423,2.2047
2023/02/23,4,81.6,1.3665,0.4926,1.1151,8.0794,-9.0751,1.1153,1.4924,2.2555,2.2555,-0.3851,-1.8229,-8.593,-4.0984,-3.6551,-0.0546,0.7616,-2.6244,2.0821
2023/02/22,3,80.5,-0.3713,-0.6173,-0.248,6.6224,-9.6351,-0.2478,0.1242,0.8771,0.8771,0.7621,-2.7429,-8.0676,-4.5409,-3.3886,0.7682,0.3876,-2.5339,1.7185
2023/02/21,2,80.8,1,-1.2225,0.1238,6.737,-10.0613,0.1239,0.4974,1.253,1.253,0.2007,-4.0076,-8.9319,-5.3696,-3.1168,1.0713,0.6382,-3.3412,-0.341
2023/02/20,1,80,-0.8674,-2.5579,-0.8675,6.3829,-9.9097,-0.8674,-0.4976,0.2505,0.2505,-1.5288,-4.7988,-9.0584,-4.5443,-2.1188,-1.1533,-1.5227,-4.4063,-0.1396
2023/02/17,5,80.7,-0.6158,2.6717,-0.0001,7.3137,-8.733,2.6717,0.373,1.1277,1.1277,-0.8533,1.584,-7.4801,-2.1345,-0.7941,0.13,4.3824,-3.2437,1.2765
2023/02/16,4,81.2,0.2469,0.995,1.4999,9.7297,-8.1675,3.3079,0.9949,1.7543,1.7543,-1.3158,1.1038,-6.1136,-0.5314,0.2393,-0.4258,1.7092,-2.4214,3.1774
2023/02/15,3,81,-0.978,0.7463,1.2499,10.3541,-8.9771,3.0534,0.7462,1.5037,1.5037,-0.483,2.5619,-5.6182,0.8035,-0.4123,1.0161,2.2175,-2.821,4.2209
2023/02/14,2,81.8,-0.3654,2.1223,2.2499,11.4441,-7.8825,4.0712,1.7412,2.5062,2.5062,-0.6311,2.5257,-5.1498,0.6103,-0.1286,-1.1347,-0.331,-3.9384,-0.9336
2023/02/13,1,82.1,4.4529,1.861,2.6249,13.2413,-8.7101,4.4529,2.1143,2.8821,2.8821,4.9269,1.5846,-4.4902,1.8307,1.4796,4.8516,0.3406,-2.7528,0.4464
2023/02/10,5,78.6,-2.2388,-4.6117,-3.9121,7.967,-11.8611,-4.6117,-2.2389,-1.5038,-1.5038,-1.2899,-4.7415,-10.49,-6.4996,-2.0789,-2.4993,-4.7033,-10.4241,-11.0885
2023/02/09,4,80.4,0,-1.9512,-1.9513,9.5368,-9.9381,-2.4272,-0.0001,0.7518,0.7518,0.1727,-3.2072,-9.4302,-5.888,-1.4941,0.0949,-1.8857,-8.7684,-7.7357
2023/02/08,3,80.4,0.3745,-0.9853,-1.7116,10.1369,-7.5912,-2.4272,-0.0001,0.7518,0.7518,-0.5617,-4.1144,-10.8371,-7.1942,-0.2913,-1.5351,-2.2917,-12.1891,-10.5365
2023/02/07,2,80.1,-0.6203,-0.3732,-2.0783,9.4262,-6.9253,-2.7912,-0.3732,0.3759,0.3759,-1.5704,-3.4636,-10.1917,-6.6823,0.5317,-0.4721,-0.9081,-10.4856,-10.4778
2023/02/06,1,80.6,-2.1845,0.4987,-1.4671,11.4799,-5.1997,-2.1845,0.2487,1.0024,1.0024,-1.565,-2.446,-8.563,-4.4002,2.2927,-0.384,2.2124,-10.0353,-10.6165
2023/02/03,5,82.4,0.4878,2.1065,2.3602,14.1274,-3.0826,2.1065,2.4875,3.2581,3.2581,0.3227,-4.0791,-7.2985,-3.4062,3.8332,0.3847,-2.8379,-9.6036,-10.3493
2023/02/02,4,82,0.9852,1.6109,2.7569,12.7922,-3.553,1.6109,1.99,2.7569,2.7569,-0.6888,-4.3998,-8.0506,-5.4993,3.5162,-0.2914,-3.2255,-9.9751,-9.8782
2023/02/01,3,81.2,0.995,0.6196,1.7544,12.1547,-4.494,0.6196,0.995,1.7544,1.7544,0.0966,-3.6457,-7.2287,-5.6608,4.1053,-0.1385,-2.8953,-9.5566,-9.5315
2023/01/31,2,80.4,0.2494,-0.3717,0.7519,12.2905,-5.4349,-0.3717,0.7519,0.7519,0.7519,-0.5579,-3.7086,-7.2608,-6.2092,3.9782,2.6309,-2.7264,-9.3115,-8.7817
2023/01/30,1,80.2,-0.6196,-0.6196,0.5012,11.5438,-5.6702,-0.6196,0.5012,0.5012,0.5012,-3.1289,-3.1289,-6.6464,-7.5574,4.4684,-5.4713,-5.4713,-12.2472,-14.2699
2023/01/17,2,80.7,0.875,-1.3448,2.8027,11.4642,-8.341,0.875,1.1278,1.1278,1.1278,0.513,-1.584,1.7629,-1.7218,7.5753,0.9693,-2.7456,-1.2847,-6.4017
2023/01/16,1,80,0,-2.4391,1.911,10.9571,-7.4479,0,0.2506,0.2506,0.2506,-0.8592,-2.2054,1.2356,-1.2078,7.9642,-0.8176,-4.4915,-2.2747,-5.0235
2023/01/13,5,80,-0.7444,-2.2005,5.2632,11.5762,-9.9094,-2.2005,0.2506,0.2506,0.2506,-0.4072,-2.4589,5.3009,-2.9293,6.9645,-1.8313,-6.7947,1.9594,-6.5699
2023/01/12,4,80.6,-1.5873,-2.4213,5.222,11.326,-9.4264,-1.467,1.0025,1.0025,1.0025,-0.7015,-4.1029,5.5314,0.7572,7.3409,-1.5349,-6.493,3.8471,-3.9163
2023/01/11,3,81.9,0.1222,1.7391,7.199,14.3855,-7.8677,0.1222,2.6316,2.6316,2.6316,-0.1277,-1.0134,6.9971,2.4643,7.972,0.479,-3.4991,6.5661,-0.6694
2023/01/10,2,81.8,-0.2439,1.6149,7.0682,14.2459,-11.9118,0,2.5063,2.5063,2.5063,-0.1324,-1.4093,7.1161,7.8285,5.48,-0.7916,-3.5998,6.0749,4.7713
2023/01/09,1,82,0.2445,2.7569,7.33,14.5253,-13.6295,0.2445,2.7569,2.7569,2.7569,-1.1122,-1.6348,7.2663,7.989,3.2943,-3.0841,-2.7113,6.8868,5.647
2023/01/06,5,81.8,-0.9685,2.5063,4.3368,14.4058,-11.1891,2.5063,2.5063,2.5063,2.5063,-2.046,-0.4881,6.5996,10.1686,8.4809,-1.5504,0.4356,7.172,10.9777
2023/01/05,4,82.6,2.6087,4.557,6.1697,16.3381,-9.8583,3.5088,3.5088,3.5088,3.5088,2.4506,2.7621,10.9475,12.7997,11.3496,1.5408,2.6914,11.2872,12.6944
2023/01/04,3,80.5,0,1.77,3.6037,11.6505,-13.5756,0.8772,0.8772,0.8772,0.8772,-0.515,-0.0843,7.9867,7.9366,8.5283,0.379,1.7423,9.8935,6.6053
2023/01/03,2,80.5,0.8772,1.1308,3.6037,12.9033,-13.9247,0.8772,0.8772,0.8772,0.8772,-0.3372,1.6323,8.4766,7.0274,8.5355,0.0873,1.8595,9.5369,4.9703
